workerID,domain,utteranceExact,utteranceRounded,utteranceType,stateExact,stateRounded,stateType,affectProb,order
95, watch,1000,1000,round,500,500,round,0.875,14
95, laptop,1000,1000,round,997,1000,sharp,0.75,15
95, watch,10000,10000,round,5001,5000,sharp,0.975,16
95, watch,53,50,sharp,50,50,round,0.575,17
95, laptop,5000,5000,round,4999,5000,sharp,0.7,18
95, watch,9999,10000,sharp,4999,5000,sharp,0.875,19
95, watch,500,500,round,500,500,round,0.6,20
95, electric kettle,5000,5000,round,1002,1000,sharp,0.875,21
95, watch,50,50,round,53,50,sharp,0.55,22
95, electric kettle,10001,10000,sharp,5000,5000,round,1,23
95, electric kettle,9997,10000,sharp,500,500,round,1,24
95, watch,500,500,round,499,500,sharp,0.75,25
95, laptop,10002,10000,sharp,10002,10000,sharp,1,26
95, electric kettle,500,500,round,50,50,round,0.85,27
95, electric kettle,5000,5000,round,49,50,sharp,0.9,28
95, laptop,498,500,sharp,498,500,sharp,0.725,29
95, electric kettle,47,50,sharp,50,50,round,0.475,30
96, watch,5000,5000,round,5000,5000,round,0.75,1
96, laptop,499,500,sharp,52,50,sharp,1,2
96, watch,500,500,round,51,50,sharp,0.975,3
96, watch,5002,5000,sharp,999,1000,sharp,0.975,4
96, laptop,4999,5000,sharp,998,1000,sharp,0.975,5
96, electric kettle,5003,5000,sharp,5000,5000,round,0.65,6
96, watch,10000,10000,round,5000,5000,round,0.975,7
96, electric kettle,1003,1000,sharp,502,500,sharp,0.9,8
96, watch,10000,10000,round,500,500,round,1,9
96, electric kettle,10000,10000,round,1003,1000,sharp,1,10
96, electric kettle,10000,10000,round,5003,5000,sharp,1,11
96, electric kettle,1000,1000,round,50,50,round,0.75,12
96, watch,50,50,round,50,50,round,0.525,13
96, laptop,500,500,round,498,500,sharp,0.525,14
96, electric kettle,500,500,round,500,500,round,0.5,15
96, laptop,997,1000,sharp,47,50,sharp,0.7,16
96, watch,9999,10000,sharp,1000,1000,round,0.925,17
96, laptop,5003,5000,sharp,500,500,round,1,18
96, watch,998,1000,sharp,53,50,sharp,0.975,19
96, electric kettle,9999,10000,sharp,501,500,sharp,1,20
96, watch,4997,5000,sharp,49,50,sharp,0.925,21
96, laptop,10000,10000,round,999,1000,sharp,0.975,22
96, watch,5001,5000,sharp,50,50,round,0.975,23
96, laptop,1001,1000,sharp,500,500,round,0.75,24
96, laptop,9998,10000,sharp,10000,10000,round,0.5,25
96, laptop,10002,10000,sharp,47,50,sharp,0.975,26
96, laptop,9998,10000,sharp,501,500,sharp,0.975,27
96, laptop,10000,10000,round,501,500,sharp,0.975,28
96, laptop,5000,5000,round,999,1000,sharp,0.9,29
96, laptop,1003,1000,sharp,1003,1000,sharp,0.25,30
97, laptop,503,500,sharp,500,500,round,0.725,1
97, laptop,52,50,sharp,50,50,round,0.25,2
97, electric kettle,10000,10000,round,1000,1000,round,0.975,3
97, laptop,10000,10000,round,1000,1000,round,0.975,4
97, electric kettle,5000,5000,round,1000,1000,round,1,5
97, watch,1000,1000,round,1000,1000,round,0.5,6
97, laptop,998,1000,sharp,1000,1000,round,0.5,7
97, electric kettle,10003,10000,sharp,501,500,sharp,1,8
97, laptop,4997,5000,sharp,500,500,round,0.975,9
97, laptop,50,50,round,50,50,round,0.5,10
97, watch,10000,10000,round,10000,10000,round,0.75,11
97, laptop,10000,10000,round,5000,5000,round,0.75,12
97, laptop,10000,10000,round,4997,5000,sharp,0.75,13
97, laptop,1000,1000,round,50,50,round,0.975,14
97, electric kettle,997,1000,sharp,1000,1000,round,0.25,15
97, laptop,10002,10000,sharp,1002,1000,sharp,1,16
97, laptop,5000,5000,round,50,50,round,0.975,17
97, laptop,5000,5000,round,49,50,sharp,1,18
97, watch,5000,5000,round,503,500,sharp,0.75,19
97, watch,1000,1000,round,997,1000,sharp,0.5,20
97, laptop,5000,5000,round,500,500,round,0.95,21
97, laptop,4999,5000,sharp,5000,5000,round,0.5,22
97, electric kettle,500,500,round,50,50,round,0.75,23
97, electric kettle,997,1000,sharp,49,50,sharp,0.975,24
97, laptop,4998,5000,sharp,50,50,round,0.975,25
97, laptop,502,500,sharp,502,500,sharp,0.25,26
97, watch,999,1000,sharp,502,500,sharp,0.75,27
97, watch,500,500,round,50,50,round,0.775,28
97, watch,500,500,round,500,500,round,0.25,29
97, watch,503,500,sharp,50,50,round,0.75,30
98, laptop,503,500,sharp,500,500,round,0.75,1
98, electric kettle,5001,5000,sharp,998,1000,sharp,1,2
98, laptop,5000,5000,round,48,50,sharp,0.25,3
98, electric kettle,1000,1000,round,500,500,round,0.75,4
98, electric kettle,5000,5000,round,1000,1000,round,1,5
98, electric kettle,49,50,sharp,50,50,round,0.225,6
98, electric kettle,9997,10000,sharp,1000,1000,round,0.75,7
98, laptop,5000,5000,round,500,500,round,0.75,8
98, laptop,5002,5000,sharp,498,500,sharp,0.75,9
98, laptop,10000,10000,round,998,1000,sharp,1,10
98, electric kettle,1000,1000,round,501,500,sharp,0.75,11
98, watch,10003,10000,sharp,5000,5000,round,0.85,12
98, electric kettle,497,500,sharp,50,50,round,0.75,13
98, electric kettle,10000,10000,round,998,1000,sharp,1,14
98, electric kettle,47,50,sharp,47,50,sharp,0,15
98, electric kettle,5002,5000,sharp,497,500,sharp,0.85,16
98, watch,5000,5000,round,48,50,sharp,0.25,17
98, laptop,10001,10000,sharp,10001,10000,sharp,0.75,18
98, electric kettle,50,50,round,53,50,sharp,0.1,19
98, watch,5001,5000,sharp,48,50,sharp,0.55,20
98, laptop,5002,5000,sharp,500,500,round,0.75,21
98, electric kettle,10001,10000,sharp,1003,1000,sharp,1,22
98, watch,9998,10000,sharp,1001,1000,sharp,1,23
98, watch,50,50,round,50,50,round,0,24
98, laptop,5000,5000,round,5000,5000,round,0.6,25
98, laptop,4997,5000,sharp,50,50,round,1,26
98, laptop,10000,10000,round,1000,1000,round,1,27
98, electric kettle,9998,10000,sharp,9998,10000,sharp,0.75,28
98, watch,5002,5000,sharp,999,1000,sharp,1,29
98, laptop,10000,10000,round,5003,5000,sharp,0.75,30
99, laptop,998,1000,sharp,998,1000,sharp,0.75,1
99, watch,10000,10000,round,500,500,round,1,2
99, laptop,1000,1000,round,501,500,sharp,0.25,3
99, laptop,9999,10000,sharp,1000,1000,round,0.25,4
99, watch,10001,10000,sharp,998,1000,sharp,0.25,5
99, watch,1000,1000,round,503,500,sharp,0.75,6
99, laptop,1000,1000,round,48,50,sharp,0,7
99, watch,5000,5000,round,50,50,round,0,8
99, laptop,5003,5000,sharp,5003,5000,sharp,0.975,9
99, watch,4999,5000,sharp,4999,5000,sharp,1,10
99, watch,49,50,sharp,50,50,round,0.8,11
99, laptop,10003,10000,sharp,5000,5000,round,0.725,12
99, watch,4998,5000,sharp,1000,1000,round,0.325,13
99, watch,9998,10000,sharp,10000,10000,round,1,14
99, laptop,10003,10000,sharp,53,50,sharp,0,15
99, electric kettle,4998,5000,sharp,4998,5000,sharp,1,16
99, electric kettle,5000,5000,round,4998,5000,sharp,1,17
99, electric kettle,5000,5000,round,5000,5000,round,1,18
99, laptop,10000,10000,round,10000,10000,round,0.8,19
99, watch,10000,10000,round,10001,10000,sharp,0.85,20
99, laptop,10002,10000,sharp,997,1000,sharp,0.2,21
99, laptop,502,500,sharp,500,500,round,0.95,22
99, laptop,500,500,round,51,50,sharp,0.175,23
99, electric kettle,500,500,round,50,50,round,0.15,24
99, watch,502,500,sharp,50,50,round,0.15,25
99, watch,1000,1000,round,500,500,round,0.425,26
99, electric kettle,500,500,round,500,500,round,0.95,27
99, watch,10000,10000,round,1001,1000,sharp,0.125,28
99, watch,9999,10000,sharp,5000,5000,round,0.25,29
99, watch,9997,10000,sharp,1000,1000,round,0.225,30
100, electric kettle,51,50,sharp,51,50,sharp,0.25,1
100, electric kettle,4999,5000,sharp,500,500,round,0.25,2
100, electric kettle,5002,5000,sharp,5002,5000,sharp,0.2,3
100, electric kettle,1000,1000,round,50,50,round,0.75,4
100, electric kettle,1000,1000,round,998,1000,sharp,0.75,5
100, watch,10002,10000,sharp,50,50,round,0.975,6
100, laptop,5000,5000,round,500,500,round,0.975,7
100, laptop,10003,10000,sharp,5000,5000,round,0.975,8
100, electric kettle,1003,1000,sharp,1000,1000,round,0.25,9
100, electric kettle,5000,5000,round,50,50,round,1,10
100, laptop,5003,5000,sharp,1000,1000,round,1,11
100, electric kettle,4997,5000,sharp,1002,1000,sharp,0.975,12
100, laptop,5000,5000,round,48,50,sharp,0.975,13
100, electric kettle,10000,10000,round,1000,1000,round,1,14
100, electric kettle,4998,5000,sharp,5000,5000,round,0.25,15
100, watch,10000,10000,round,10000,10000,round,0.125,16
100, watch,999,1000,sharp,498,500,sharp,0.8,17
100, electric kettle,1001,1000,sharp,1001,1000,sharp,0.075,18
100, watch,9997,10000,sharp,9997,10000,sharp,0.025,19
100, watch,10001,10000,sharp,53,50,sharp,1,20
100, electric kettle,5003,5000,sharp,1000,1000,round,0.975,21
100, electric kettle,498,500,sharp,49,50,sharp,0.975,22
100, electric kettle,1001,1000,sharp,497,500,sharp,1,23
100, laptop,10000,10000,round,503,500,sharp,0.975,24
100, watch,10000,10000,round,4997,5000,sharp,0.975,25
100, electric kettle,10003,10000,sharp,500,500,round,0.975,26
100, electric kettle,50,50,round,51,50,sharp,0.025,27
100, laptop,9999,10000,sharp,50,50,round,0.975,28
100, electric kettle,10000,10000,round,500,500,round,1,29
100, laptop,503,500,sharp,48,50,sharp,0.75,30
101, watch,9998,10000,sharp,50,50,round,1,1
101, electric kettle,1000,1000,round,500,500,round,0.75,2
101, watch,500,500,round,500,500,round,0.5,3
101, watch,10000,10000,round,10000,10000,round,0.5,4
101, electric kettle,10000,10000,round,10000,10000,round,0.5,5
101, laptop,501,500,sharp,500,500,round,0.525,6
101, electric kettle,1000,1000,round,50,50,round,0.975,7
101, electric kettle,4999,5000,sharp,499,500,sharp,0.9,8
101, laptop,10000,10000,round,1000,1000,round,0.75,9
101, electric kettle,5000,5000,round,5000,5000,round,0.5,10
101, laptop,1001,1000,sharp,500,500,round,0.725,11
101, electric kettle,1002,1000,sharp,47,50,sharp,0.675,12
101, laptop,4997,5000,sharp,51,50,sharp,0.725,13
101, watch,10000,10000,round,5002,5000,sharp,0.8,14
101, electric kettle,997,1000,sharp,997,1000,sharp,0.5,15
101, laptop,48,50,sharp,50,50,round,0.425,16
101, electric kettle,9999,10000,sharp,5000,5000,round,0.65,17
101, electric kettle,50,50,round,52,50,sharp,0.45,18
101, laptop,4998,5000,sharp,1002,1000,sharp,0.8,19
101, watch,1000,1000,round,503,500,sharp,0.675,20
101, laptop,9998,10000,sharp,500,500,round,0.675,21
101, laptop,10001,10000,sharp,1003,1000,sharp,0.675,22
101, laptop,499,500,sharp,49,50,sharp,0.725,23
101, watch,9997,10000,sharp,997,1000,sharp,0.725,24
101, laptop,500,500,round,50,50,round,0.7,25
101, watch,1000,1000,round,50,50,round,0.675,26
101, watch,9998,10000,sharp,1000,1000,round,0.725,27
101, watch,1000,1000,round,500,500,round,0.725,28
101, watch,998,1000,sharp,500,500,round,0.725,29
101, watch,47,50,sharp,50,50,round,0.725,30
102, electric kettle,10000,10000,round,500,500,round,0.725,1
102, electric kettle,9997,10000,sharp,500,500,round,0.75,2
102, laptop,500,500,round,497,500,sharp,0.25,3
102, electric kettle,5000,5000,round,1000,1000,round,0.75,4
102, electric kettle,1000,1000,round,502,500,sharp,0.75,5
102, laptop,5000,5000,round,5000,5000,round,0.25,6
102, electric kettle,1003,1000,sharp,499,500,sharp,0.725,7
102, laptop,5001,5000,sharp,52,50,sharp,1,8
102, electric kettle,997,1000,sharp,1000,1000,round,0.25,9
102, laptop,501,500,sharp,52,50,sharp,0.75,10
102, electric kettle,10000,10000,round,50,50,round,1,11
102, watch,4999,5000,sharp,50,50,round,0.975,12
102, laptop,1000,1000,round,1002,1000,sharp,0.25,13
102, laptop,5000,5000,round,1000,1000,round,0.75,14
102, electric kettle,501,500,sharp,501,500,sharp,0.025,15
102, laptop,10000,10000,round,501,500,sharp,0.975,16
102, laptop,10003,10000,sharp,10000,10000,round,0.25,17
102, watch,4999,5000,sharp,48,50,sharp,1,18
102, watch,4998,5000,sharp,5000,5000,round,0.25,19
102, watch,500,500,round,52,50,sharp,0.725,20
102, electric kettle,9997,10000,sharp,1000,1000,round,0.25,21
102, watch,501,500,sharp,501,500,sharp,0.025,22
102, electric kettle,497,500,sharp,50,50,round,0.725,23
102, laptop,4997,5000,sharp,1000,1000,round,0.75,24
102, electric kettle,500,500,round,48,50,sharp,0.75,25
102, laptop,5000,5000,round,999,1000,sharp,0.775,26
102, laptop,10001,10000,sharp,47,50,sharp,1,27
102, watch,10000,10000,round,502,500,sharp,1,28
102, electric kettle,4999,5000,sharp,4999,5000,sharp,0.025,29
102, laptop,5000,5000,round,5003,5000,sharp,0.25,30
103, watch,50,50,round,50,50,round,0.225,1
103, electric kettle,5002,5000,sharp,5000,5000,round,0.725,2
103, watch,9997,10000,sharp,9997,10000,sharp,0.5,3
103, electric kettle,9999,10000,sharp,1000,1000,round,0.75,4
103, watch,1003,1000,sharp,50,50,round,1,5
103, watch,10003,10000,sharp,5000,5000,round,0.3,6
103, electric kettle,10002,10000,sharp,999,1000,sharp,0.725,7
103, laptop,999,1000,sharp,50,50,round,0,8
103, watch,499,500,sharp,499,500,sharp,0.25,9
103, electric kettle,5001,5000,sharp,503,500,sharp,0.25,10
103, watch,10000,10000,round,10000,10000,round,0.275,11
103, electric kettle,5000,5000,round,501,500,sharp,0.75,12
103, watch,5003,5000,sharp,998,1000,sharp,0.275,13
103, electric kettle,998,1000,sharp,50,50,round,0.475,14
103, laptop,1000,1000,round,503,500,sharp,0.175,15
103, watch,10000,10000,round,500,500,round,0.825,16
103, laptop,5000,5000,round,1000,1000,round,1,17
103, watch,1000,1000,round,1000,1000,round,0,18
103, watch,9997,10000,sharp,498,500,sharp,0.7,19
103, laptop,5003,5000,sharp,997,1000,sharp,0.7,20
103, laptop,10000,10000,round,48,50,sharp,0.175,21
103, laptop,500,500,round,50,50,round,0.05,22
103, watch,5000,5000,round,500,500,round,0.7,23
103, electric kettle,10000,10000,round,50,50,round,0,24
103, watch,1003,1000,sharp,500,500,round,1,25
103, electric kettle,50,50,round,52,50,sharp,0,26
103, electric kettle,502,500,sharp,502,500,sharp,0.8,27
103, laptop,9997,10000,sharp,5000,5000,round,0.725,28
103, electric kettle,1000,1000,round,1000,1000,round,0.3,29
103, electric kettle,998,1000,sharp,998,1000,sharp,0.25,30
104, laptop,5000,5000,round,502,500,sharp,0.5,1
104, laptop,10000,10000,round,1001,1000,sharp,0.75,2
104, laptop,1000,1000,round,500,500,round,0.525,3
104, electric kettle,5000,5000,round,5002,5000,sharp,0.25,4
104, watch,49,50,sharp,50,50,round,0.25,5
104, electric kettle,4997,5000,sharp,1000,1000,round,0.75,6
104, watch,10000,10000,round,52,50,sharp,0.9,7
104, watch,4998,5000,sharp,499,500,sharp,0.7,8
104, watch,5000,5000,round,50,50,round,0.875,9
104, laptop,497,500,sharp,500,500,round,0.25,10
104, watch,9999,10000,sharp,50,50,round,0.975,11
104, watch,1000,1000,round,1000,1000,round,0.375,12
104, watch,1003,1000,sharp,1000,1000,round,0.5,13
104, electric kettle,500,500,round,53,50,sharp,0.575,14
104, electric kettle,47,50,sharp,50,50,round,0.425,15
104, laptop,500,500,round,47,50,sharp,0.65,16
104, laptop,9999,10000,sharp,5000,5000,round,0.75,17
104, watch,5000,5000,round,5000,5000,round,0.325,18
104, laptop,1000,1000,round,1000,1000,round,0.3,19
104, watch,5000,5000,round,500,500,round,0.625,20
104, watch,9997,10000,sharp,9997,10000,sharp,0.25,21
104, laptop,9999,10000,sharp,503,500,sharp,0.85,22
104, laptop,999,1000,sharp,500,500,round,0.65,23
104, laptop,50,50,round,48,50,sharp,0.5,24
104, electric kettle,5001,5000,sharp,500,500,round,0.675,25
104, laptop,1003,1000,sharp,47,50,sharp,0.725,26
104, electric kettle,10001,10000,sharp,499,500,sharp,0.825,27
104, laptop,1003,1000,sharp,50,50,round,0.8,28
104, watch,5000,5000,round,52,50,sharp,0.75,29
104, electric kettle,4999,5000,sharp,497,500,sharp,0.725,30
105, electric kettle,10000,10000,round,5000,5000,round,0.75,1
105, watch,9998,10000,sharp,9998,10000,sharp,0.5,2
105, watch,999,1000,sharp,999,1000,sharp,0.5,3
105, electric kettle,10000,10000,round,500,500,round,0.85,4
105, electric kettle,50,50,round,50,50,round,0.5,5
105, watch,4998,5000,sharp,4998,5000,sharp,0.75,6
105, watch,1000,1000,round,51,50,sharp,0.25,7
105, watch,10003,10000,sharp,1000,1000,round,0.25,8
105, electric kettle,1001,1000,sharp,500,500,round,0.5,9
105, laptop,9998,10000,sharp,500,500,round,0.25,10
105, watch,10000,10000,round,50,50,round,0.75,11
105, laptop,497,500,sharp,500,500,round,0.75,12
105, watch,1000,1000,round,500,500,round,0.375,13
105, electric kettle,499,500,sharp,48,50,sharp,0.625,14
105, watch,10000,10000,round,500,500,round,0.25,15
105, watch,5000,5000,round,5000,5000,round,0.5,16
105, watch,5000,5000,round,1002,1000,sharp,0.575,17
105, watch,997,1000,sharp,498,500,sharp,0.4,18
105, electric kettle,10000,10000,round,1000,1000,round,0.75,19
105, watch,10002,10000,sharp,5000,5000,round,0.7,20
105, laptop,5000,5000,round,500,500,round,0.75,21
105, electric kettle,5000,5000,round,500,500,round,0.6,22
105, watch,1001,1000,sharp,1000,1000,round,0.25,23
105, electric kettle,5000,5000,round,1000,1000,round,0.65,24
105, laptop,1000,1000,round,500,500,round,0.375,25
105, watch,5000,5000,round,500,500,round,0.675,26
105, electric kettle,500,500,round,499,500,sharp,0.25,27
105, electric kettle,5001,5000,sharp,5000,5000,round,0.25,28
105, laptop,9999,10000,sharp,5000,5000,round,0.65,29
105, laptop,10002,10000,sharp,50,50,round,0.875,30
106, electric kettle,500,500,round,53,50,sharp,0.275,1
106, watch,50,50,round,50,50,round,0.275,2
106, laptop,10002,10000,sharp,1002,1000,sharp,0.975,3
106, laptop,9999,10000,sharp,47,50,sharp,0.95,4
106, laptop,10000,10000,round,49,50,sharp,0.95,5
106, electric kettle,4998,5000,sharp,50,50,round,0.925,6
106, laptop,999,1000,sharp,48,50,sharp,0.875,7
106, laptop,5000,5000,round,999,1000,sharp,0.925,8
106, watch,998,1000,sharp,1000,1000,round,0.25,9
106, electric kettle,9999,10000,sharp,52,50,sharp,0.925,10
106, laptop,5000,5000,round,50,50,round,0.95,11
106, electric kettle,5000,5000,round,502,500,sharp,0.95,12
106, electric kettle,997,1000,sharp,500,500,round,0.65,13
106, laptop,5002,5000,sharp,51,50,sharp,0.95,14
106, electric kettle,997,1000,sharp,1000,1000,round,0.25,15
106, electric kettle,500,500,round,500,500,round,0.5,16
106, watch,10000,10000,round,10000,10000,round,0.5,17
106, laptop,50,50,round,48,50,sharp,0.525,18
106, watch,5003,5000,sharp,50,50,round,0.925,19
106, watch,10000,10000,round,502,500,sharp,0.9,20
106, electric kettle,10003,10000,sharp,1000,1000,round,0.925,21
106, electric kettle,5000,5000,round,998,1000,sharp,0.9,22
106, laptop,10000,10000,round,1000,1000,round,0.875,23
106, electric kettle,10003,10000,sharp,10000,10000,round,0.475,24
106, watch,1000,1000,round,52,50,sharp,0.775,25
106, laptop,5000,5000,round,5000,5000,round,0.45,26
106, electric kettle,5003,5000,sharp,1001,1000,sharp,0.875,27
106, electric kettle,10000,10000,round,1000,1000,round,0.95,28
106, laptop,10000,10000,round,9997,10000,sharp,0.525,29
106, electric kettle,47,50,sharp,50,50,round,0.475,30
107, watch,4998,5000,sharp,4998,5000,sharp,0.75,1
107, laptop,1000,1000,round,1000,1000,round,0.75,2
107, watch,9997,10000,sharp,4998,5000,sharp,1,3
107, electric kettle,499,500,sharp,47,50,sharp,0.975,4
107, watch,1001,1000,sharp,500,500,round,1,5
107, laptop,5002,5000,sharp,997,1000,sharp,1,6
107, watch,5000,5000,round,498,500,sharp,0.925,7
107, laptop,10000,10000,round,1000,1000,round,0.975,8
107, laptop,4999,5000,sharp,499,500,sharp,0.95,9
107, electric kettle,5001,5000,sharp,47,50,sharp,1,10
107, electric kettle,9998,10000,sharp,1000,1000,round,0.975,11
107, watch,998,1000,sharp,497,500,sharp,0.825,12
107, watch,4999,5000,sharp,52,50,sharp,0.975,13
107, watch,10000,10000,round,9998,10000,sharp,0.65,14
107, electric kettle,1000,1000,round,500,500,round,0.725,15
107, watch,10000,10000,round,50,50,round,1,16
107, laptop,997,1000,sharp,997,1000,sharp,0.6,17
107, electric kettle,1000,1000,round,50,50,round,0.7,18
107, laptop,499,500,sharp,50,50,round,0.925,19
