participant,domain,utterance,utteranceType,utteranceExact,utteranceRounded,state,stateType,stateRounded,stateProb,affectProb,order
80,watch,51,sharp,49,50,5001,sharp,5000,0.025,0.25,11
80,watch,51,sharp,49,50,10000,round,10000,0.025,0.25,11
80,watch,51,sharp,49,50,10001,sharp,10000,0,0.25,11
80,watch,5000,round,5000,5000,50,round,50,0.7,1,12
80,watch,5000,round,5000,5000,51,sharp,50,0.675,1,12
80,watch,5000,round,5000,5000,500,round,500,0.275,1,12
80,watch,5000,round,5000,5000,501,sharp,500,0.275,1,12
80,watch,5000,round,5000,5000,1000,round,1000,0.125,1,12
80,watch,5000,round,5000,5000,1001,sharp,1000,0.025,1,12
80,watch,5000,round,5000,5000,5000,round,5000,0,1,12
80,watch,5000,round,5000,5000,5001,sharp,5000,0.025,1,12
80,watch,5000,round,5000,5000,10000,round,10000,0,1,12
80,watch,5000,round,5000,5000,10001,sharp,10000,0.025,1,12
80,electric kettle,10000,round,10000,10000,50,round,50,0.975,1,13
80,electric kettle,10000,round,10000,10000,51,sharp,50,0.95,1,13
80,electric kettle,10000,round,10000,10000,500,round,500,0,1,13
80,electric kettle,10000,round,10000,10000,501,sharp,500,0.025,1,13
80,electric kettle,10000,round,10000,10000,1000,round,1000,0.025,1,13
80,electric kettle,10000,round,10000,10000,1001,sharp,1000,0.025,1,13
80,electric kettle,10000,round,10000,10000,5000,round,5000,0,1,13
80,electric kettle,10000,round,10000,10000,5001,sharp,5000,0.025,1,13
80,electric kettle,10000,round,10000,10000,10000,round,10000,0,1,13
80,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.025,1,13
80,laptop,501,sharp,503,500,50,round,50,0.025,0.825,14
80,laptop,501,sharp,503,500,51,sharp,50,0.025,0.825,14
80,laptop,501,sharp,503,500,500,round,500,0.675,0.825,14
80,laptop,501,sharp,503,500,501,sharp,500,0.7,0.825,14
80,laptop,501,sharp,503,500,1000,round,1000,0.575,0.825,14
80,laptop,501,sharp,503,500,1001,sharp,1000,0.575,0.825,14
80,laptop,501,sharp,503,500,5000,round,5000,0,0.825,14
80,laptop,501,sharp,503,500,5001,sharp,5000,0.025,0.825,14
80,laptop,501,sharp,503,500,10000,round,10000,0.025,0.825,14
80,laptop,501,sharp,503,500,10001,sharp,10000,0.025,0.825,14
80,watch,5001,sharp,5001,5000,50,round,50,0.775,1,15
80,watch,5001,sharp,5001,5000,51,sharp,50,0.7,1,15
80,watch,5001,sharp,5001,5000,500,round,500,0.4,1,15
80,watch,5001,sharp,5001,5000,501,sharp,500,0.375,1,15
80,watch,5001,sharp,5001,5000,1000,round,1000,0.275,1,15
80,watch,5001,sharp,5001,5000,1001,sharp,1000,0.225,1,15
80,watch,5001,sharp,5001,5000,5000,round,5000,0.025,1,15
80,watch,5001,sharp,5001,5000,5001,sharp,5000,0.025,1,15
80,watch,5001,sharp,5001,5000,10000,round,10000,0.025,1,15
80,watch,5001,sharp,5001,5000,10001,sharp,10000,0,1,15
81,electric kettle,10001,sharp,9997,10000,50,round,50,0.25,0.975,1
81,electric kettle,10001,sharp,9997,10000,51,sharp,50,0.225,0.975,1
81,electric kettle,10001,sharp,9997,10000,500,round,500,0.725,0.975,1
81,electric kettle,10001,sharp,9997,10000,501,sharp,500,0.725,0.975,1
81,electric kettle,10001,sharp,9997,10000,1000,round,1000,0.55,0.975,1
81,electric kettle,10001,sharp,9997,10000,1001,sharp,1000,0.725,0.975,1
81,electric kettle,10001,sharp,9997,10000,5000,round,5000,0.25,0.975,1
81,electric kettle,10001,sharp,9997,10000,5001,sharp,5000,0.25,0.975,1
81,electric kettle,10001,sharp,9997,10000,10000,round,10000,0.25,0.975,1
81,electric kettle,10001,sharp,9997,10000,10001,sharp,10000,0.25,0.975,1
81,laptop,1001,sharp,997,1000,50,round,50,0.025,0.6,2
81,laptop,1001,sharp,997,1000,51,sharp,50,0,0.6,2
81,laptop,1001,sharp,997,1000,500,round,500,0.95,0.6,2
81,laptop,1001,sharp,997,1000,501,sharp,500,0.975,0.6,2
81,laptop,1001,sharp,997,1000,1000,round,1000,0.775,0.6,2
81,laptop,1001,sharp,997,1000,1001,sharp,1000,0.975,0.6,2
81,laptop,1001,sharp,997,1000,5000,round,5000,0.425,0.6,2
81,laptop,1001,sharp,997,1000,5001,sharp,5000,0.4,0.6,2
81,laptop,1001,sharp,997,1000,10000,round,10000,0.225,0.6,2
81,laptop,1001,sharp,997,1000,10001,sharp,10000,0.225,0.6,2
81,watch,501,sharp,502,500,50,round,50,0.725,0.375,3
81,watch,501,sharp,502,500,51,sharp,50,0.725,0.375,3
81,watch,501,sharp,502,500,500,round,500,0.8,0.375,3
81,watch,501,sharp,502,500,501,sharp,500,0.8,0.375,3
81,watch,501,sharp,502,500,1000,round,1000,0.85,0.375,3
81,watch,501,sharp,502,500,1001,sharp,1000,0.85,0.375,3
81,watch,501,sharp,502,500,5000,round,5000,0.85,0.375,3
81,watch,501,sharp,502,500,5001,sharp,5000,0.85,0.375,3
81,watch,501,sharp,502,500,10000,round,10000,0.85,0.375,3
81,watch,501,sharp,502,500,10001,sharp,10000,0.875,0.375,3
81,watch,500,round,500,500,50,round,50,0.7,0.35,4
81,watch,500,round,500,500,51,sharp,50,0.7,0.35,4
81,watch,500,round,500,500,500,round,500,0.7,0.35,4
81,watch,500,round,500,500,501,sharp,500,0.7,0.35,4
81,watch,500,round,500,500,1000,round,1000,0.725,0.35,4
81,watch,500,round,500,500,1001,sharp,1000,0.725,0.35,4
81,watch,500,round,500,500,5000,round,5000,0.725,0.35,4
81,watch,500,round,500,500,5001,sharp,5000,0.75,0.35,4
81,watch,500,round,500,500,10000,round,10000,0.75,0.35,4
81,watch,500,round,500,500,10001,sharp,10000,0.775,0.35,4
81,electric kettle,5000,round,5000,5000,50,round,50,0.275,1,5
81,electric kettle,5000,round,5000,5000,51,sharp,50,0.275,1,5
81,electric kettle,5000,round,5000,5000,500,round,500,0.75,1,5
81,electric kettle,5000,round,5000,5000,501,sharp,500,0.75,1,5
81,electric kettle,5000,round,5000,5000,1000,round,1000,0.425,1,5
81,electric kettle,5000,round,5000,5000,1001,sharp,1000,0.425,1,5
81,electric kettle,5000,round,5000,5000,5000,round,5000,0.275,1,5
81,electric kettle,5000,round,5000,5000,5001,sharp,5000,0.275,1,5
81,electric kettle,5000,round,5000,5000,10000,round,10000,0.275,1,5
81,electric kettle,5000,round,5000,5000,10001,sharp,10000,0.275,1,5
81,laptop,10000,round,10000,10000,50,round,50,0.05,1,6
81,laptop,10000,round,10000,10000,51,sharp,50,0.025,1,6
81,laptop,10000,round,10000,10000,500,round,500,0.75,1,6
81,laptop,10000,round,10000,10000,501,sharp,500,0.75,1,6
81,laptop,10000,round,10000,10000,1000,round,1000,0.75,1,6
81,laptop,10000,round,10000,10000,1001,sharp,1000,0.75,1,6
81,laptop,10000,round,10000,10000,5000,round,5000,0.3,1,6
81,laptop,10000,round,10000,10000,5001,sharp,5000,0.3,1,6
81,laptop,10000,round,10000,10000,10000,round,10000,0.3,1,6
81,laptop,10000,round,10000,10000,10001,sharp,10000,0.3,1,6
81,electric kettle,50,round,50,50,50,round,50,0.275,0.25,7
81,electric kettle,50,round,50,50,51,sharp,50,0.275,0.25,7
81,electric kettle,50,round,50,50,500,round,500,0.375,0.25,7
81,electric kettle,50,round,50,50,501,sharp,500,0.375,0.25,7
81,electric kettle,50,round,50,50,1000,round,1000,0.3,0.25,7
81,electric kettle,50,round,50,50,1001,sharp,1000,0.325,0.25,7
81,electric kettle,50,round,50,50,5000,round,5000,0.325,0.25,7
81,electric kettle,50,round,50,50,5001,sharp,5000,0.325,0.25,7
81,electric kettle,50,round,50,50,10000,round,10000,0.3,0.25,7
81,electric kettle,50,round,50,50,10001,sharp,10000,0.05,0.25,7
81,electric kettle,500,round,500,500,50,round,50,0.3,0.325,8
81,electric kettle,500,round,500,500,51,sharp,50,0.3,0.325,8
81,electric kettle,500,round,500,500,500,round,500,0.425,0.325,8
81,electric kettle,500,round,500,500,501,sharp,500,0.425,0.325,8
81,electric kettle,500,round,500,500,1000,round,1000,0.15,0.325,8
81,electric kettle,500,round,500,500,1001,sharp,1000,0.15,0.325,8
81,electric kettle,500,round,500,500,5000,round,5000,0,0.325,8
81,electric kettle,500,round,500,500,5001,sharp,5000,0,0.325,8
81,electric kettle,500,round,500,500,10000,round,10000,0,0.325,8
81,electric kettle,500,round,500,500,10001,sharp,10000,0,0.325,8
81,electric kettle,1000,round,1000,1000,50,round,50,0.6,0.25,9
81,electric kettle,1000,round,1000,1000,51,sharp,50,0.6,0.25,9
81,electric kettle,1000,round,1000,1000,500,round,500,0.425,0.25,9
81,electric kettle,1000,round,1000,1000,501,sharp,500,0.425,0.25,9
81,electric kettle,1000,round,1000,1000,1000,round,1000,0.425,0.25,9
81,electric kettle,1000,round,1000,1000,1001,sharp,1000,0.4,0.25,9
81,electric kettle,1000,round,1000,1000,5000,round,5000,0.1,0.25,9
81,electric kettle,1000,round,1000,1000,5001,sharp,5000,0.1,0.25,9
81,electric kettle,1000,round,1000,1000,10000,round,10000,0.025,0.25,9
81,electric kettle,1000,round,1000,1000,10001,sharp,10000,0,0.25,9
81,electric kettle,10000,round,10000,10000,50,round,50,0.275,0.25,10
81,electric kettle,10000,round,10000,10000,51,sharp,50,0.275,0.25,10
81,electric kettle,10000,round,10000,10000,500,round,500,0.65,0.25,10
81,electric kettle,10000,round,10000,10000,501,sharp,500,0.675,0.25,10
81,electric kettle,10000,round,10000,10000,1000,round,1000,0.45,0.25,10
81,electric kettle,10000,round,10000,10000,1001,sharp,1000,0.45,0.25,10
81,electric kettle,10000,round,10000,10000,5000,round,5000,0.45,0.25,10
81,electric kettle,10000,round,10000,10000,5001,sharp,5000,0.45,0.25,10
81,electric kettle,10000,round,10000,10000,10000,round,10000,0.125,0.25,10
81,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.125,0.25,10
81,laptop,500,round,500,500,50,round,50,0.025,0.35,11
81,laptop,500,round,500,500,51,sharp,50,0,0.35,11
81,laptop,500,round,500,500,500,round,500,0.975,0.35,11
81,laptop,500,round,500,500,501,sharp,500,1,0.35,11
81,laptop,500,round,500,500,1000,round,1000,0.75,0.35,11
81,laptop,500,round,500,500,1001,sharp,1000,0.75,0.35,11
81,laptop,500,round,500,500,5000,round,5000,0.2,0.35,11
81,laptop,500,round,500,500,5001,sharp,5000,0.175,0.35,11
81,laptop,500,round,500,500,10000,round,10000,0.175,0.35,11
81,laptop,500,round,500,500,10001,sharp,10000,0.175,0.35,11
81,electric kettle,51,sharp,48,50,50,round,50,0.25,0.1,12
81,electric kettle,51,sharp,48,50,51,sharp,50,0.25,0.1,12
81,electric kettle,51,sharp,48,50,500,round,500,0.625,0.1,12
81,electric kettle,51,sharp,48,50,501,sharp,500,0.625,0.1,12
81,electric kettle,51,sharp,48,50,1000,round,1000,0.1,0.1,12
81,electric kettle,51,sharp,48,50,1001,sharp,1000,0.1,0.1,12
81,electric kettle,51,sharp,48,50,5000,round,5000,0.1,0.1,12
81,electric kettle,51,sharp,48,50,5001,sharp,5000,0.1,0.1,12
81,electric kettle,51,sharp,48,50,10000,round,10000,0,0.1,12
81,electric kettle,51,sharp,48,50,10001,sharp,10000,0,0.1,12
81,laptop,1000,round,1000,1000,50,round,50,0,0.25,13
81,laptop,1000,round,1000,1000,51,sharp,50,0,0.25,13
81,laptop,1000,round,1000,1000,500,round,500,1,0.25,13
81,laptop,1000,round,1000,1000,501,sharp,500,0.975,0.25,13
81,laptop,1000,round,1000,1000,1000,round,1000,0.85,0.25,13
81,laptop,1000,round,1000,1000,1001,sharp,1000,0.85,0.25,13
81,laptop,1000,round,1000,1000,5000,round,5000,0.175,0.25,13
81,laptop,1000,round,1000,1000,5001,sharp,5000,0.175,0.25,13
81,laptop,1000,round,1000,1000,10000,round,10000,0.1,0.25,13
81,laptop,1000,round,1000,1000,10001,sharp,10000,0.1,0.25,13
81,electric kettle,1001,sharp,999,1000,50,round,50,0.25,0.25,14
81,electric kettle,1001,sharp,999,1000,51,sharp,50,0.25,0.25,14
81,electric kettle,1001,sharp,999,1000,500,round,500,0.65,0.25,14
81,electric kettle,1001,sharp,999,1000,501,sharp,500,0.65,0.25,14
81,electric kettle,1001,sharp,999,1000,1000,round,1000,0.575,0.25,14
81,electric kettle,1001,sharp,999,1000,1001,sharp,1000,0.575,0.25,14
81,electric kettle,1001,sharp,999,1000,5000,round,5000,0.2,0.25,14
81,electric kettle,1001,sharp,999,1000,5001,sharp,5000,0.2,0.25,14
81,electric kettle,1001,sharp,999,1000,10000,round,10000,0.075,0.25,14
81,electric kettle,1001,sharp,999,1000,10001,sharp,10000,0.075,0.25,14
81,watch,1000,round,1000,1000,50,round,50,0.7,0.25,15
81,watch,1000,round,1000,1000,51,sharp,50,0.7,0.25,15
81,watch,1000,round,1000,1000,500,round,500,0.725,0.25,15
81,watch,1000,round,1000,1000,501,sharp,500,0.725,0.25,15
81,watch,1000,round,1000,1000,1000,round,1000,0.75,0.25,15
81,watch,1000,round,1000,1000,1001,sharp,1000,0.775,0.25,15
81,watch,1000,round,1000,1000,5000,round,5000,0.775,0.25,15
81,watch,1000,round,1000,1000,5001,sharp,5000,0.775,0.25,15
81,watch,1000,round,1000,1000,10000,round,10000,0.775,0.25,15
81,watch,1000,round,1000,1000,10001,sharp,10000,0.8,0.25,15
82,electric kettle,1001,sharp,1003,1000,50,round,50,1,1,1
82,electric kettle,1001,sharp,1003,1000,51,sharp,50,1,1,1
82,electric kettle,1001,sharp,1003,1000,500,round,500,0.25,1,1
82,electric kettle,1001,sharp,1003,1000,501,sharp,500,0.25,1,1
82,electric kettle,1001,sharp,1003,1000,1000,round,1000,0.225,1,1
82,electric kettle,1001,sharp,1003,1000,1001,sharp,1000,0.175,1,1
82,electric kettle,1001,sharp,1003,1000,5000,round,5000,0,1,1
82,electric kettle,1001,sharp,1003,1000,5001,sharp,5000,0,1,1
82,electric kettle,1001,sharp,1003,1000,10000,round,10000,0,1,1
82,electric kettle,1001,sharp,1003,1000,10001,sharp,10000,0,1,1
82,watch,50,round,50,50,50,round,50,1,0.25,2
82,watch,50,round,50,50,51,sharp,50,1,0.25,2
82,watch,50,round,50,50,500,round,500,0.3,0.25,2
82,watch,50,round,50,50,501,sharp,500,0.3,0.25,2
82,watch,50,round,50,50,1000,round,1000,0.15,0.25,2
82,watch,50,round,50,50,1001,sharp,1000,0.15,0.25,2
82,watch,50,round,50,50,5000,round,5000,0.05,0.25,2
82,watch,50,round,50,50,5001,sharp,5000,0.075,0.25,2
82,watch,50,round,50,50,10000,round,10000,0.05,0.25,2
82,watch,50,round,50,50,10001,sharp,10000,0.05,0.25,2
82,laptop,50,round,50,50,50,round,50,0,0,3
82,laptop,50,round,50,50,51,sharp,50,0,0,3
82,laptop,50,round,50,50,500,round,500,0.55,0,3
82,laptop,50,round,50,50,501,sharp,500,0.55,0,3
82,laptop,50,round,50,50,1000,round,1000,0.975,0,3
82,laptop,50,round,50,50,1001,sharp,1000,0.975,0,3
82,laptop,50,round,50,50,5000,round,5000,0,0,3
82,laptop,50,round,50,50,5001,sharp,5000,0,0,3
82,laptop,50,round,50,50,10000,round,10000,0,0,3
82,laptop,50,round,50,50,10001,sharp,10000,0,0,3
82,laptop,5000,round,5000,5000,50,round,50,0,1,4
82,laptop,5000,round,5000,5000,51,sharp,50,0,1,4
82,laptop,5000,round,5000,5000,500,round,500,0.25,1,4
82,laptop,5000,round,5000,5000,501,sharp,500,0.225,1,4
82,laptop,5000,round,5000,5000,1000,round,1000,0.875,1,4
82,laptop,5000,round,5000,5000,1001,sharp,1000,0.875,1,4
82,laptop,5000,round,5000,5000,5000,round,5000,0.125,1,4
82,laptop,5000,round,5000,5000,5001,sharp,5000,0.125,1,4
82,laptop,5000,round,5000,5000,10000,round,10000,0,1,4
82,laptop,5000,round,5000,5000,10001,sharp,10000,0,1,4
82,electric kettle,10000,round,10000,10000,50,round,50,0.975,1,5
82,electric kettle,10000,round,10000,10000,51,sharp,50,0.975,1,5
82,electric kettle,10000,round,10000,10000,500,round,500,0.075,1,5
82,electric kettle,10000,round,10000,10000,501,sharp,500,0.075,1,5
82,electric kettle,10000,round,10000,10000,1000,round,1000,0.075,1,5
82,electric kettle,10000,round,10000,10000,1001,sharp,1000,0.075,1,5
82,electric kettle,10000,round,10000,10000,5000,round,5000,0,1,5
82,electric kettle,10000,round,10000,10000,5001,sharp,5000,0,1,5
82,electric kettle,10000,round,10000,10000,10000,round,10000,0,1,5
82,electric kettle,10000,round,10000,10000,10001,sharp,10000,0,1,5
82,watch,1000,round,1000,1000,50,round,50,0.725,0.75,6
82,watch,1000,round,1000,1000,51,sharp,50,0.725,0.75,6
82,watch,1000,round,1000,1000,500,round,500,0.45,0.75,6
82,watch,1000,round,1000,1000,501,sharp,500,0.425,0.75,6
82,watch,1000,round,1000,1000,1000,round,1000,0.325,0.75,6
82,watch,1000,round,1000,1000,1001,sharp,1000,0.325,0.75,6
82,watch,1000,round,1000,1000,5000,round,5000,0,0.75,6
82,watch,1000,round,1000,1000,5001,sharp,5000,0,0.75,6
82,watch,1000,round,1000,1000,10000,round,10000,0,0.75,6
82,watch,1000,round,1000,1000,10001,sharp,10000,0,0.75,6
82,watch,10000,round,10000,10000,50,round,50,0.6,1,7
82,watch,10000,round,10000,10000,51,sharp,50,0.575,1,7
82,watch,10000,round,10000,10000,500,round,500,0.675,1,7
82,watch,10000,round,10000,10000,501,sharp,500,0.675,1,7
82,watch,10000,round,10000,10000,1000,round,1000,0.7,1,7
82,watch,10000,round,10000,10000,1001,sharp,1000,0.7,1,7
82,watch,10000,round,10000,10000,5000,round,5000,0,1,7
82,watch,10000,round,10000,10000,5001,sharp,5000,0,1,7
82,watch,10000,round,10000,10000,10000,round,10000,0,1,7
82,watch,10000,round,10000,10000,10001,sharp,10000,0,1,7
82,laptop,10001,sharp,10003,10000,50,round,50,0.025,1,8
82,laptop,10001,sharp,10003,10000,51,sharp,50,0,1,8
82,laptop,10001,sharp,10003,10000,500,round,500,0.35,1,8
82,laptop,10001,sharp,10003,10000,501,sharp,500,0.375,1,8
82,laptop,10001,sharp,10003,10000,1000,round,1000,0.9,1,8
82,laptop,10001,sharp,10003,10000,1001,sharp,1000,0.85,1,8
82,laptop,10001,sharp,10003,10000,5000,round,5000,0.15,1,8
82,laptop,10001,sharp,10003,10000,5001,sharp,5000,0.15,1,8
82,laptop,10001,sharp,10003,10000,10000,round,10000,0,1,8
82,laptop,10001,sharp,10003,10000,10001,sharp,10000,0.025,1,8
82,electric kettle,5001,sharp,5002,5000,50,round,50,0.75,1,9
82,electric kettle,5001,sharp,5002,5000,51,sharp,50,0.75,1,9
82,electric kettle,5001,sharp,5002,5000,500,round,500,0.575,1,9
82,electric kettle,5001,sharp,5002,5000,501,sharp,500,0.575,1,9
82,electric kettle,5001,sharp,5002,5000,1000,round,1000,0.25,1,9
82,electric kettle,5001,sharp,5002,5000,1001,sharp,1000,0.25,1,9
82,electric kettle,5001,sharp,5002,5000,5000,round,5000,0.025,1,9
82,electric kettle,5001,sharp,5002,5000,5001,sharp,5000,0.025,1,9
82,electric kettle,5001,sharp,5002,5000,10000,round,10000,0.025,1,9
82,electric kettle,5001,sharp,5002,5000,10001,sharp,10000,0.025,1,9
82,laptop,500,round,500,500,50,round,50,0,0.25,10
82,laptop,500,round,500,500,51,sharp,50,0.025,0.25,10
82,laptop,500,round,500,500,500,round,500,0.65,0.25,10
82,laptop,500,round,500,500,501,sharp,500,0.65,0.25,10
82,laptop,500,round,500,500,1000,round,1000,0.9,0.25,10
82,laptop,500,round,500,500,1001,sharp,1000,0.875,0.25,10
82,laptop,500,round,500,500,5000,round,5000,0.025,0.25,10
82,laptop,500,round,500,500,5001,sharp,5000,0.025,0.25,10
82,laptop,500,round,500,500,10000,round,10000,0.025,0.25,10
82,laptop,500,round,500,500,10001,sharp,10000,0.025,0.25,10
82,watch,5000,round,5000,5000,50,round,50,0.55,0.75,11
82,watch,5000,round,5000,5000,51,sharp,50,0.575,0.75,11
82,watch,5000,round,5000,5000,500,round,500,0.6,0.75,11
82,watch,5000,round,5000,5000,501,sharp,500,0.6,0.75,11
82,watch,5000,round,5000,5000,1000,round,1000,0.35,0.75,11
82,watch,5000,round,5000,5000,1001,sharp,1000,0.35,0.75,11
82,watch,5000,round,5000,5000,5000,round,5000,0.125,0.75,11
82,watch,5000,round,5000,5000,5001,sharp,5000,0.125,0.75,11
82,watch,5000,round,5000,5000,10000,round,10000,0.025,0.75,11
82,watch,5000,round,5000,5000,10001,sharp,10000,0.025,0.75,11
82,electric kettle,500,round,500,500,50,round,50,0.85,0.725,12
82,electric kettle,500,round,500,500,51,sharp,50,0.875,0.725,12
82,electric kettle,500,round,500,500,500,round,500,0.6,0.725,12
82,electric kettle,500,round,500,500,501,sharp,500,0.575,0.725,12
82,electric kettle,500,round,500,500,1000,round,1000,0.15,0.725,12
82,electric kettle,500,round,500,500,1001,sharp,1000,0.175,0.725,12
82,electric kettle,500,round,500,500,5000,round,5000,0.025,0.725,12
82,electric kettle,500,round,500,500,5001,sharp,5000,0.025,0.725,12
82,electric kettle,500,round,500,500,10000,round,10000,0.025,0.725,12
82,electric kettle,500,round,500,500,10001,sharp,10000,0.025,0.725,12
82,laptop,5001,sharp,5003,5000,50,round,50,0,0.85,13
82,laptop,5001,sharp,5003,5000,51,sharp,50,0,0.85,13
82,laptop,5001,sharp,5003,5000,500,round,500,0.575,0.85,13
82,laptop,5001,sharp,5003,5000,501,sharp,500,0.6,0.85,13
82,laptop,5001,sharp,5003,5000,1000,round,1000,0.825,0.85,13
82,laptop,5001,sharp,5003,5000,1001,sharp,1000,0.875,0.85,13
82,laptop,5001,sharp,5003,5000,5000,round,5000,0.35,0.85,13
82,laptop,5001,sharp,5003,5000,5001,sharp,5000,0.35,0.85,13
82,laptop,5001,sharp,5003,5000,10000,round,10000,0,0.85,13
82,laptop,5001,sharp,5003,5000,10001,sharp,10000,0,0.85,13
82,electric kettle,501,sharp,499,500,50,round,50,0.75,0.725,14
82,electric kettle,501,sharp,499,500,51,sharp,50,0.75,0.725,14
82,electric kettle,501,sharp,499,500,500,round,500,0.55,0.725,14
82,electric kettle,501,sharp,499,500,501,sharp,500,0.55,0.725,14
82,electric kettle,501,sharp,499,500,1000,round,1000,0.225,0.725,14
82,electric kettle,501,sharp,499,500,1001,sharp,1000,0.225,0.725,14
82,electric kettle,501,sharp,499,500,5000,round,5000,0.1,0.725,14
82,electric kettle,501,sharp,499,500,5001,sharp,5000,0.1,0.725,14
82,electric kettle,501,sharp,499,500,10000,round,10000,0.025,0.725,14
82,electric kettle,501,sharp,499,500,10001,sharp,10000,0,0.725,14
82,laptop,51,sharp,49,50,50,round,50,0.025,0,15
82,laptop,51,sharp,49,50,51,sharp,50,0.025,0,15
82,laptop,51,sharp,49,50,500,round,500,0.675,0,15
82,laptop,51,sharp,49,50,501,sharp,500,0.7,0,15
82,laptop,51,sharp,49,50,1000,round,1000,0.975,0,15
82,laptop,51,sharp,49,50,1001,sharp,1000,0.975,0,15
82,laptop,51,sharp,49,50,5000,round,5000,0.075,0,15
82,laptop,51,sharp,49,50,5001,sharp,5000,0.075,0,15
82,laptop,51,sharp,49,50,10000,round,10000,0.025,0,15
82,laptop,51,sharp,49,50,10001,sharp,10000,0.025,0,15
83,electric kettle,50,round,50,50,50,round,50,0.975,0.5,1
83,electric kettle,50,round,50,50,51,sharp,50,0.725,0.5,1
