workerid,animal,qud,metaphor,featureNum,featureProb
43,sheep,Vague,Literal,1,0.275
43,kangaroo,Specific,Literal,1,1
43,dog,Vague,Literal,1,1
43,cat,Vague,Metaphor,1,0.65
43,shark,Vague,Metaphor,1,0.725
43,fox,Vague,Metaphor,1,0.725
43,zebra,Specific,Metaphor,1,0.3
43,owl,Specific,Metaphor,1,0.775
43,dolphin,Vague,Metaphor,1,0.775
43,frog,Vague,Literal,1,0.475
43,cow,Vague,Literal,1,0.825
43,monkey,Vague,Literal,1,0.825
43,pig,Specific,Metaphor,1,0.75
43,elephant,Specific,Metaphor,1,0.8
43,whale,Specific,Literal,1,0.75
43,bird,Specific,Literal,1,0.85
43,bear,Vague,Metaphor,1,0.775
43,bee,Vague,Literal,1,0.75
43,buffalo,Specific,Literal,1,0.775
43,goose,Specific,Metaphor,1,0.725
43,lion,Specific,Metaphor,1,0.725
43,horse,Vague,Literal,1,0.925
43,ant,Specific,Literal,1,0.925
43,fish,Specific,Literal,1,0.975
43,tiger,Specific,Metaphor,1,0.925
43,wolf,Vague,Metaphor,1,0.7
43,rabbit,Vague,Metaphor,1,0.975
43,penguin,Vague,Literal,1,0.95
43,goat,Specific,Literal,1,0.975
43,ox,Specific,Metaphor,1,1
43,duck,Specific,Literal,1,1
43,bat,Vague,Metaphor,1,0.425
44,rabbit,Vague,Literal,1,0.95
44,owl,Vague,Metaphor,1,0.625
44,duck,Vague,Metaphor,1,0.5
44,horse,Specific,Literal,1,0.7
44,fish,Specific,Literal,1,0.05
44,tiger,Vague,Metaphor,1,0.05
44,whale,Vague,Metaphor,1,0.925
44,bear,Vague,Literal,1,0.925
44,bee,Specific,Metaphor,1,0.925
44,penguin,Vague,Metaphor,1,0.05
44,buffalo,Specific,Metaphor,1,0.925
44,cow,Vague,Literal,1,0.95
44,goat,Specific,Literal,1,0.95
44,wolf,Vague,Literal,1,0.95
44,ox,Vague,Literal,1,0.925
44,shark,Vague,Metaphor,1,0.025
44,zebra,Specific,Literal,1,0.025
44,bat,Specific,Metaphor,1,0.275
44,pig,Vague,Metaphor,1,0.925
44,fox,Specific,Metaphor,1,0.95
44,dog,Vague,Literal,1,0.925
44,bird,Vague,Literal,1,0.975
44,cat,Specific,Metaphor,1,0.7
44,frog,Specific,Literal,1,0.275
44,ant,Specific,Metaphor,1,0.925
44,lion,Specific,Metaphor,1,0.5
44,kangaroo,Specific,Literal,1,0.5
44,elephant,Vague,Metaphor,1,0.725
44,goose,Specific,Literal,1,0.95
44,monkey,Vague,Literal,1,0.95
44,sheep,Specific,Metaphor,1,0.075
44,dolphin,Specific,Literal,1,0.975
45,owl,Vague,Metaphor,1,0.725
45,duck,Vague,Literal,1,0.725
45,dolphin,Specific,Literal,1,0.725
45,ant,Specific,Literal,1,0.725
45,zebra,Vague,Metaphor,1,0.5
45,dog,Vague,Literal,1,0.725
45,horse,Vague,Literal,1,0.825
45,monkey,Specific,Metaphor,1,0.825
45,tiger,Specific,Literal,1,0.5
45,pig,Specific,Metaphor,1,0.85
45,wolf,Vague,Metaphor,1,0.8
45,ox,Vague,Metaphor,1,0.75
45,elephant,Specific,Metaphor,1,0.825
45,goose,Specific,Literal,1,0.825
45,kangaroo,Vague,Literal,1,0.875
45,fish,Vague,Literal,1,0.75
45,frog,Vague,Metaphor,1,0.825
45,goat,Vague,Literal,1,0.825
45,cat,Specific,Metaphor,1,0.775
45,bird,Specific,Literal,1,0.8
45,fox,Vague,Literal,1,0.825
45,penguin,Specific,Literal,1,0.85
45,rabbit,Vague,Metaphor,1,0.775
45,bear,Vague,Metaphor,1,0.775
45,bat,Specific,Metaphor,1,0.8
45,lion,Specific,Literal,1,0.875
45,whale,Specific,Literal,1,0.825
45,cow,Specific,Metaphor,1,0.775
45,shark,Specific,Metaphor,1,0.875
45,bee,Vague,Metaphor,1,0.8
45,sheep,Specific,Metaphor,1,0.825
45,buffalo,Vague,Literal,1,0.85
46,zebra,Specific,Literal,1,0.025
46,owl,Vague,Literal,1,0.725
46,ox,Vague,Metaphor,1,0.725
46,bat,Vague,Metaphor,1,0.225
46,monkey,Specific,Metaphor,1,0.7
46,penguin,Vague,Literal,1,0.475
46,shark,Specific,Literal,1,0.7
46,buffalo,Specific,Literal,1,0.85
46,frog,Vague,Literal,1,0.325
46,fish,Specific,Metaphor,1,0.7
46,cat,Specific,Metaphor,1,0.475
46,dog,Vague,Literal,1,0.75
46,wolf,Vague,Literal,1,0.7
46,bee,Specific,Literal,1,0.85
46,cow,Vague,Metaphor,1,0.65
46,ant,Vague,Literal,1,0.8
46,lion,Specific,Literal,1,0.725
46,goat,Specific,Metaphor,1,0.65
46,tiger,Vague,Metaphor,1,0.075
46,duck,Vague,Metaphor,1,0.675
46,sheep,Specific,Literal,1,0.25
46,goose,Vague,Metaphor,1,0.725
46,fox,Specific,Literal,1,0.7
46,whale,Specific,Metaphor,1,0.75
46,elephant,Specific,Metaphor,1,0.7
46,dolphin,Specific,Metaphor,1,0.525
46,kangaroo,Vague,Literal,1,0.7
46,horse,Vague,Metaphor,1,0.625
46,bird,Specific,Metaphor,1,0.775
46,rabbit,Vague,Literal,1,0.75
46,bear,Specific,Literal,1,0.725
46,pig,Vague,Metaphor,1,0.75
47,lion,Vague,Metaphor,1,0.55
47,pig,Specific,Metaphor,1,0.95
47,fish,Specific,Literal,1,0.95
47,wolf,Specific,Literal,1,0.85
47,kangaroo,Vague,Metaphor,1,0.725
47,monkey,Vague,Metaphor,1,0.75
47,whale,Specific,Literal,1,0.975
47,sheep,Specific,Literal,1,0.925
47,shark,Vague,Metaphor,1,0.675
47,cow,Vague,Metaphor,1,0.975
47,bear,Specific,Metaphor,1,0.725
47,tiger,Specific,Metaphor,1,0.025
47,fox,Specific,Literal,1,0.95
47,zebra,Specific,Metaphor,1,0.025
47,ant,Specific,Literal,1,0.925
47,ox,Specific,Metaphor,1,0.975
47,penguin,Vague,Literal,1,0.925
47,rabbit,Vague,Metaphor,1,0.8
47,bat,Specific,Literal,1,0.95
47,goose,Specific,Metaphor,1,0.725
47,dog,Specific,Literal,1,0.975
47,buffalo,Vague,Literal,1,1
47,bee,Vague,Metaphor,1,0.875
47,bird,Specific,Metaphor,1,0.975
47,duck,Vague,Literal,1,0.975
47,frog,Vague,Literal,1,0.15
47,elephant,Vague,Literal,1,0.95
47,horse,Vague,Literal,1,1
47,goat,Vague,Literal,1,1
47,dolphin,Vague,Literal,1,0.975
47,cat,Vague,Metaphor,1,0.85
47,owl,Specific,Metaphor,1,0.975
48,zebra,Specific,Literal,1,1
48,duck,Specific,Metaphor,1,1
48,elephant,Vague,Metaphor,1,1
48,goose,Vague,Literal,1,1
48,dog,Vague,Literal,1,1
48,shark,Specific,Literal,1,1
48,ox,Vague,Metaphor,1,1
48,kangaroo,Specific,Literal,1,1
48,wolf,Vague,Literal,1,1
48,frog,Specific,Metaphor,1,1
48,sheep,Vague,Metaphor,1,1
48,fish,Vague,Literal,1,1
48,owl,Specific,Literal,1,1
48,bear,Specific,Metaphor,1,1
48,tiger,Vague,Metaphor,1,1
48,pig,Vague,Metaphor,1,1
48,goat,Specific,Metaphor,1,0.5
48,penguin,Vague,Literal,1,1
48,buffalo,Specific,Literal,1,1
48,dolphin,Specific,Metaphor,1,1
48,rabbit,Specific,Metaphor,1,1
48,cat,Vague,Literal,1,1
48,bee,Specific,Literal,1,1
48,fox,Vague,Metaphor,1,1
48,bird,Specific,Metaphor,1,1
48,horse,Vague,Metaphor,1,0.925
48,whale,Vague,Literal,1,1
48,monkey,Vague,Literal,1,1
48,bat,Vague,Metaphor,1,0.925
48,lion,Specific,Metaphor,1,0.9
48,ant,Specific,Literal,1,1
48,cow,Specific,Literal,1,1
0,bat,Specific,Metaphor,2,0.55
0,fox,Vague,Metaphor,2,0.5
0,horse,Specific,Literal,2,0
0,kangaroo,Specific,Metaphor,2,1
0,bee,Vague,Metaphor,2,0.375
0,ox,Vague,Literal,2,0
0,dog,Vague,Literal,2,0
0,buffalo,Specific,Metaphor,2,0.725
0,wolf,Vague,Metaphor,2,0.15
0,sheep,Specific,Metaphor,2,0.6
0,ant,Vague,Metaphor,2,0.15
0,bird,Vague,Literal,2,0.325
0,monkey,Vague,Metaphor,2,0.2
0,cow,Specific,Metaphor,2,0.775
0,shark,Vague,Literal,2,0.65
0,zebra,Specific,Literal,2,0
0,frog,Vague,Literal,2,0
0,duck,Vague,Literal,2,0
0,cat,Specific,Literal,2,0
0,tiger,Specific,Metaphor,2,0.75
0,dolphin,Specific,Literal,2,0.1
0,lion,Vague,Metaphor,2,1
0,rabbit,Specific,Literal,2,0
0,fish,Specific,Metaphor,2,0.6
0,elephant,Specific,Literal,2,0
0,penguin,Vague,Literal,2,0
0,whale,Vague,Literal,2,0
0,goat,Vague,Metaphor,2,0.775
0,pig,Specific,Literal,2,0
0,bear,Specific,Metaphor,2,1
0,goose,Specific,Literal,2,0
0,owl,Vague,Metaphor,2,0.175
1,wolf,Specific,Metaphor,2,0.725
1,shark,Vague,Literal,2,0.675
1,ox,Vague,Literal,2,0.725
1,horse,Vague,Metaphor,2,0.725
1,buffalo,Vague,Metaphor,2,1
1,zebra,Specific,Literal,2,0.65
1,owl,Specific,Metaphor,2,0.4
1,elephant,Specific,Literal,2,0.475
1,sheep,Specific,Literal,2,0.7
1,bee,Vague,Literal,2,0.225
1,cow,Vague,Metaphor,2,0.675
1,cat,Specific,Literal,2,0.325
1,frog,Specific,Metaphor,2,0.3
1,penguin,Vague,Metaphor,2,0.65
1,duck,Vague,Metaphor,2,0.55
1,bird,Specific,Metaphor,2,1
1,monkey,Vague,Literal,2,0.675
1,lion,Vague,Metaphor,2,0.7
1,pig,Vague,Literal,2,0.6
1,whale,Specific,Metaphor,2,0.275
1,rabbit,Vague,Literal,2,0.35
1,bear,Specific,Literal,2,0.325
1,kangaroo,Specific,Literal,2,0.725
1,goat,Vague,Metaphor,2,0.6
1,bat,Vague,Literal,2,0.025
1,fox,Specific,Literal,2,0.8
1,ant,Specific,Metaphor,2,0.6
1,tiger,Specific,Literal,2,0.375
1,goose,Specific,Metaphor,2,0.05
1,dog,Vague,Metaphor,2,0.8
1,dolphin,Vague,Literal,2,0.6
1,fish,Specific,Metaphor,2,0.725
2,whale,Vague,Metaphor,2,0.175
2,rabbit,Vague,Metaphor,2,0.675
2,cat,Vague,Literal,2,0.575
2,goose,Vague,Metaphor,2,0.725
2,penguin,Specific,Metaphor,2,0.25
2,pig,Specific,Metaphor,2,0.85
2,owl,Specific,Literal,2,0.675
2,bird,Specific,Metaphor,2,0.75
2,bear,Vague,Metaphor,2,0.9
2,tiger,Specific,Metaphor,2,0.7
2,sheep,Specific,Literal,2,0.85
2,wolf,Vague,Literal,2,0.725
2,zebra,Specific,Metaphor,2,0.725
2,goat,Vague,Metaphor,2,0.7
2,fox,Specific,Literal,2,0.825
2,fish,Specific,Literal,2,0.55
2,kangaroo,Specific,Literal,2,0.45
2,dolphin,Vague,Metaphor,2,0.9
2,dog,Vague,Metaphor,2,0.9
2,cow,Vague,Literal,2,0.6
2,bat,Specific,Literal,2,0.1
2,ox,Vague,Literal,2,0.725
2,duck,Vague,Literal,2,0.125
2,frog,Vague,Literal,2,0.4
2,horse,Specific,Metaphor,2,0.35
2,lion,Vague,Literal,2,0.625
2,elephant,Vague,Metaphor,2,0.425
2,monkey,Specific,Metaphor,2,0.6
2,bee,Specific,Metaphor,2,0.55
2,buffalo,Vague,Literal,2,0.55
2,ant,Specific,Literal,2,0.325
2,shark,Specific,Literal,2,0.825
3,bear,Specific,Literal,2,0.7
3,elephant,Specific,Metaphor,2,0.5
3,bird,Vague,Metaphor,2,0.45
3,wolf,Specific,Literal,2,0.95
3,horse,Specific,Literal,2,0.575
3,bat,Vague,Metaphor,2,0.95
3,penguin,Vague,Literal,2,0.475
3,fish,Vague,Literal,2,0.55
3,lion,Vague,Literal,2,0.775
3,owl,Specific,Literal,2,0.55
3,kangaroo,Vague,Literal,2,0.55
3,dog,Vague,Literal,2,0.625
3,shark,Specific,Literal,2,0.875
3,goat,Specific,Metaphor,2,0.475
3,whale,Vague,Metaphor,2,0.45
3,frog,Specific,Metaphor,2,0.05
3,fox,Specific,Literal,2,0.675
3,buffalo,Vague,Metaphor,2,0.725
3,sheep,Specific,Metaphor,2,0.55
3,zebra,Specific,Literal,2,0.7
3,ant,Vague,Metaphor,2,0.275
3,bee,Vague,Metaphor,2,0.275
3,rabbit,Specific,Metaphor,2,0.725
3,ox,Vague,Literal,2,0.95
3,cow,Specific,Literal,2,0.925
3,dolphin,Vague,Metaphor,2,0.725
3,tiger,Specific,Metaphor,2,0.95
3,monkey,Specific,Metaphor,2,0.725
3,goose,Vague,Literal,2,0.3
3,cat,Vague,Literal,2,0.075
3,duck,Vague,Metaphor,2,0.275
3,pig,Specific,Metaphor,2,0.95
4,sheep,Vague,Literal,2,0.275
4,pig,Specific,Metaphor,2,0.275
4,elephant,Vague,Metaphor,2,0.275
4,bat,Vague,Literal,2,0.05
4,ox,Vague,Metaphor,2,0.725
4,shark,Specific,Metaphor,2,0.5
4,duck,Vague,Literal,2,0.075
4,kangaroo,Specific,Metaphor,2,0.725
4,buffalo,Vague,Literal,2,0.475
4,monkey,Vague,Literal,2,0.025
4,whale,Specific,Literal,2,0.05
4,bird,Vague,Literal,2,0.05
4,goat,Specific,Metaphor,2,0.05
4,tiger,Vague,Metaphor,2,0.725
4,dolphin,Vague,Metaphor,2,0.725
4,horse,Specific,Literal,2,0.5
4,lion,Specific,Literal,2,0.475
4,cow,Specific,Literal,2,0.7
4,ant,Specific,Metaphor,2,0.5
4,zebra,Specific,Metaphor,2,0.5
4,rabbit,Specific,Metaphor,2,0.5
4,dog,Specific,Literal,2,0.5
4,owl,Vague,Metaphor,2,0.5
4,cat,Specific,Literal,2,0.5
4,bear,Vague,Metaphor,2,0.725
4,fox,Vague,Literal,2,0.925
4,penguin,Specific,Literal,2,0.5
4,goose,Specific,Metaphor,2,0.5
4,bee,Vague,Literal,2,0.5
4,wolf,Specific,Literal,2,0.5
4,fish,Vague,Metaphor,2,0.5
4,frog,Vague,Metaphor,2,0.7
5,wolf,Specific,Literal,2,0.7
5,owl,Specific,Metaphor,2,0.5
5,whale,Vague,Metaphor,2,0
5,frog,Specific,Metaphor,2,0.7
5,fox,Specific,Literal,2,0.725
5,cow,Specific,Metaphor,2,1
5,fish,Vague,Metaphor,2,0.725
5,cat,Specific,Literal,2,0
5,sheep,Vague,Metaphor,2,0
5,bear,Specific,Metaphor,2,1
5,bat,Vague,Metaphor,2,0.7
5,kangaroo,Specific,Literal,2,0
5,rabbit,Specific,Literal,2,0
5,horse,Specific,Metaphor,2,0.725
5,duck,Vague,Literal,2,0
5,monkey,Vague,Literal,2,0.7
5,bird,Specific,Metaphor,2,0
5,goat,Vague,Literal,2,0.025
5,dolphin,Specific,Literal,2,0
5,shark,Specific,Metaphor,2,0.725
5,dog,Vague,Literal,2,0.725
5,lion,Vague,Literal,2,0
5,buffalo,Specific,Literal,2,0.725
5,tiger,Vague,Literal,2,0
5,penguin,Vague,Metaphor,2,0.575
5,goose,Vague,Literal,2,0.5
5,elephant,Vague,Literal,2,0
5,pig,Specific,Literal,2,0.75
5,ant,Vague,Metaphor,2,0
5,zebra,Specific,Metaphor,2,0.725
5,bee,Vague,Metaphor,2,0.5
5,ox,Vague,Metaphor,2,0.75
6,bird,Vague,Literal,2,0.45
6,goose,Specific,Literal,2,0.675
6,ox,Vague,Literal,2,0.775
6,sheep,Vague,Literal,2,0.775
6,rabbit,Specific,Literal,2,0.3
6,frog,Specific,Metaphor,2,0.4
6,ant,Vague,Literal,2,0.175
6,owl,Vague,Metaphor,2,0.45
6,wolf,Vague,Literal,2,0.65
6,dog,Specific,Metaphor,2,0.8
6,dolphin,Vague,Metaphor,2,0.625
6,bat,Specific,Metaphor,2,0.425
6,cat,Specific,Metaphor,2,0.25
6,bear,Specific,Literal,2,0.575
6,zebra,Vague,Metaphor,2,0.675
6,fox,Specific,Metaphor,2,0.75
6,tiger,Specific,Literal,2,0.575
6,lion,Specific,Literal,2,0.725
6,penguin,Specific,Metaphor,2,0.575
6,pig,Vague,Literal,2,0.225
6,horse,Vague,Metaphor,2,0.8
6,elephant,Vague,Literal,2,0.25
6,bee,Specific,Literal,2,0.175
6,whale,Specific,Literal,2,0.2
6,buffalo,Specific,Metaphor,2,0.625
6,duck,Vague,Metaphor,2,0.625
6,cow,Vague,Metaphor,2,0.525
6,kangaroo,Vague,Metaphor,2,0.675
6,fish,Vague,Literal,2,0.6
6,shark,Specific,Metaphor,2,0.75
6,monkey,Vague,Metaphor,2,0.375
6,goat,Specific,Literal,2,0.2
7,sheep,Vague,Metaphor,2,0.2
7,ox,Specific,Metaphor,2,0.95
7,rabbit,Vague,Literal,2,0.025
7,dolphin,Specific,Metaphor,2,0.825
7,pig,Vague,Metaphor,2,0.875
7,owl,Specific,Metaphor,2,0.95
7,dog,Vague,Literal,2,0.25
7,shark,Vague,Metaphor,2,0.775
7,monkey,Specific,Metaphor,2,0.1
7,horse,Specific,Literal,2,0.325
7,wolf,Vague,Literal,2,0.45
7,bear,Specific,Literal,2,0.25
7,goose,Specific,Metaphor,2,0.25
7,bee,Specific,Literal,2,0.025
7,fish,Specific,Literal,2,0.35
7,tiger,Specific,Literal,2,0.375
7,kangaroo,Specific,Metaphor,2,0.95
7,frog,Vague,Literal,2,0.05
7,bat,Specific,Literal,2,0.025
7,cat,Specific,Literal,2,0.05
7,fox,Vague,Literal,2,0.975
7,penguin,Vague,Literal,2,0.025
7,ant,Specific,Literal,2,0.025
7,elephant,Vague,Metaphor,2,0.8
7,goat,Vague,Literal,2,0
7,cow,Vague,Metaphor,2,0.225
7,whale,Vague,Literal,2,0.075
7,buffalo,Vague,Metaphor,2,0.925
7,duck,Vague,Metaphor,2,0.275
7,zebra,Vague,Metaphor,2,0.125
7,lion,Specific,Metaphor,2,0.85
7,bird,Specific,Metaphor,2,0.625
8,lion,Vague,Literal,2,0.725
8,cat,Vague,Metaphor,2,0.7
8,bird,Specific,Metaphor,2,0.5
8,dog,Vague,Literal,2,0.5
8,penguin,Vague,Metaphor,2,0.5
8,pig,Specific,Literal,2,0.275
8,wolf,Specific,Metaphor,2,0.7
8,elephant,Specific,Literal,2,0.275
8,ant,Specific,Literal,2,0.275
8,goat,Specific,Metaphor,2,0.275
8,fox,Specific,Literal,2,0.725
8,shark,Vague,Metaphor,2,0.6
8,zebra,Vague,Literal,2,0.275
8,horse,Vague,Literal,2,0.7
8,bear,Specific,Metaphor,2,0.5
8,goose,Vague,Literal,2,0.5
8,bat,Vague,Metaphor,2,0.5
8,whale,Specific,Metaphor,2,0.275
8,cow,Specific,Metaphor,2,0.3
8,monkey,Specific,Metaphor,2,0.5
8,duck,Vague,Literal,2,0.275
8,tiger,Specific,Literal,2,0.275
8,fish,Vague,Metaphor,2,0.275
8,buffalo,Vague,Literal,2,0.725
8,kangaroo,Specific,Literal,2,0.5
8,dolphin,Specific,Literal,2,0.5
8,sheep,Vague,Metaphor,2,0.275
8,rabbit,Vague,Metaphor,2,0.275
8,frog,Vague,Metaphor,2,0.275
8,ox,Specific,Metaphor,2,0.725
8,bee,Specific,Literal,2,0.275
8,owl,Vague,Literal,2,0.575
9,horse,Vague,Metaphor,2,0.7
9,kangaroo,Vague,Metaphor,2,0.95
9,monkey,Specific,Metaphor,2,0
9,cow,Vague,Literal,2,0
9,bat,Specific,Metaphor,2,0.275
9,sheep,Vague,Metaphor,2,0.05
9,dog,Vague,Literal,2,0.275
9,lion,Vague,Literal,2,0.5
9,wolf,Vague,Metaphor,2,0.775
9,whale,Vague,Metaphor,2,0.275
9,penguin,Specific,Literal,2,0.4
9,ant,Vague,Metaphor,2,0.05
9,duck,Specific,Literal,2,0.3
9,bear,Specific,Metaphor,2,0.7
9,rabbit,Vague,Metaphor,2,0.6
9,buffalo,Vague,Metaphor,2,0.55
9,pig,Specific,Literal,2,0.05
9,goose,Vague,Literal,2,0.325
9,dolphin,Specific,Literal,2,0.425
9,fish,Specific,Literal,2,0.575
9,zebra,Specific,Literal,2,0.6
9,fox,Vague,Literal,2,0.625
9,owl,Specific,Metaphor,2,0.375
9,elephant,Specific,Metaphor,2,0.275
9,shark,Specific,Literal,2,0.725
9,bird,Specific,Metaphor,2,0.4
9,frog,Specific,Metaphor,2,0.375
9,tiger,Vague,Literal,2,0.4
9,ox,Specific,Metaphor,2,0.35
9,goat,Specific,Literal,2,0.275
9,bee,Vague,Literal,2,0.275
9,cat,Vague,Literal,2,0.05
10,buffalo,Vague,Metaphor,2,0.9
10,horse,Specific,Metaphor,2,0.825
10,fox,Specific,Literal,2,0.575
10,elephant,Specific,Metaphor,2,0.5
10,ox,Vague,Literal,2,0.85
10,monkey,Vague,Literal,2,0.525
10,kangaroo,Specific,Literal,2,0.875
10,fish,Specific,Metaphor,2,0.8
10,pig,Vague,Literal,2,0.675
10,bee,Vague,Literal,2,0.525
10,lion,Specific,Metaphor,2,0.625
10,penguin,Specific,Metaphor,2,0.55
10,sheep,Vague,Metaphor,2,0.15
10,dolphin,Specific,Literal,2,0.5
10,zebra,Vague,Metaphor,2,0.3
10,frog,Specific,Metaphor,2,0.5
10,bird,Vague,Literal,2,0.55
10,dog,Specific,Literal,2,0.8
10,bear,Vague,Metaphor,2,0.575
10,goat,Vague,Metaphor,2,0.625
10,whale,Vague,Literal,2,0.325
10,bat,Specific,Literal,2,0.125
10,duck,Specific,Metaphor,2,0.4
10,shark,Vague,Metaphor,2,0.8
10,cat,Specific,Literal,2,0.3
10,tiger,Specific,Literal,2,0.275
10,rabbit,Vague,Metaphor,2,0.125
10,wolf,Specific,Metaphor,2,0.7
10,ant,Vague,Metaphor,2,0.15
10,goose,Vague,Literal,2,0.5
10,owl,Specific,Literal,2,0.5
10,cow,Vague,Literal,2,0.925
11,shark,Vague,Literal,2,0.875
11,bee,Vague,Literal,2,0.5
11,cat,Specific,Metaphor,2,0.725
11,fox,Specific,Literal,2,0.85
11,goose,Specific,Literal,2,0.5
11,dolphin,Vague,Literal,2,0.725
11,buffalo,Specific,Metaphor,2,0.975
11,rabbit,Vague,Metaphor,2,0.025
11,ox,Specific,Metaphor,2,0.975
11,horse,Vague,Metaphor,2,0.875
11,owl,Specific,Literal,2,0.65
11,kangaroo,Vague,Metaphor,2,0.775
11,pig,Vague,Metaphor,2,0.975
11,sheep,Vague,Literal,2,0.725
11,bear,Specific,Metaphor,2,0.925
11,whale,Specific,Metaphor,2,0
11,cow,Specific,Literal,2,0.975
11,penguin,Vague,Literal,2,0.2
11,duck,Vague,Literal,2,0.5
11,monkey,Vague,Metaphor,2,0.4
11,elephant,Specific,Literal,2,0.5
11,bat,Specific,Literal,2,0.3
11,tiger,Specific,Literal,2,0.7
11,fish,Vague,Metaphor,2,0.275
11,dog,Specific,Metaphor,2,0.875
11,wolf,Specific,Literal,2,0.9
11,lion,Vague,Metaphor,2,0.7
11,frog,Vague,Literal,2,0.625
11,goat,Vague,Literal,2,0.5
11,bird,Specific,Metaphor,2,0.65
11,ant,Vague,Metaphor,2,0.2
11,zebra,Specific,Metaphor,2,0.725
12,shark,Specific,Metaphor,2,0.725
12,dolphin,Vague,Metaphor,2,0.925
12,monkey,Specific,Metaphor,2,0.7
12,bear,Specific,Literal,2,0.5
12,goose,Vague,Literal,2,0.275
12,bee,Specific,Literal,2,0.5
12,goat,Specific,Literal,2,0.5
12,dog,Vague,Literal,2,0.725
12,horse,Vague,Literal,2,0.7
12,duck,Specific,Metaphor,2,0.7
12,whale,Vague,Metaphor,2,0.275
12,frog,Specific,Literal,2,0.5
12,cow,Specific,Metaphor,2,0.7
12,cat,Vague,Literal,2,0.3
12,buffalo,Specific,Literal,2,0.7
12,penguin,Specific,Metaphor,2,0.5
12,elephant,Vague,Metaphor,2,0.5
12,ant,Vague,Literal,2,0.5
12,lion,Specific,Literal,2,0.7
12,owl,Specific,Metaphor,2,0.5
12,fox,Vague,Literal,2,0.95
12,zebra,Vague,Metaphor,2,0.725
12,pig,Specific,Literal,2,0.5
12,tiger,Vague,Literal,2,0.5
12,bat,Specific,Metaphor,2,0.7
12,ox,Vague,Metaphor,2,0.7
12,rabbit,Vague,Literal,2,0.275
12,wolf,Vague,Metaphor,2,0.5
12,sheep,Vague,Metaphor,2,0.275
12,bird,Specific,Metaphor,2,0.5
12,kangaroo,Vague,Metaphor,2,0.7
12,fish,Specific,Literal,2,0.5
13,frog,Vague,Metaphor,2,0.725
13,duck,Vague,Literal,2,0.275
13,bat,Vague,Metaphor,2,0.725
13,lion,Specific,Literal,2,0.275
13,zebra,Vague,Metaphor,2,0.65
13,goat,Specific,Metaphor,2,0.725
13,tiger,Vague,Metaphor,2,0.725
13,dog,Vague,Metaphor,2,0.275
13,cat,Specific,Literal,2,0
13,wolf,Specific,Literal,2,0.525
13,penguin,Specific,Literal,2,0
13,monkey,Specific,Metaphor,2,0.625
13,fox,Specific,Metaphor,2,0.8
13,cow,Vague,Metaphor,2,0.725
13,dolphin,Specific,Literal,2,0.575
13,bear,Vague,Literal,2,0.5
13,ant,Specific,Literal,2,0.275
13,bee,Vague,Literal,2,0.5
13,pig,Vague,Literal,2,0.5
13,fish,Vague,Metaphor,2,0.175
13,owl,Specific,Metaphor,2,0.6
13,bird,Specific,Literal,2,0.5
13,kangaroo,Vague,Literal,2,0.575
13,rabbit,Vague,Metaphor,2,0
13,sheep,Vague,Literal,2,0
13,elephant,Specific,Metaphor,2,0.525
13,ox,Specific,Literal,2,0.6
13,whale,Vague,Literal,2,0.275
13,shark,Vague,Literal,2,0.575
13,buffalo,Specific,Metaphor,2,0.725
13,horse,Specific,Metaphor,2,0.725
13,goose,Specific,Metaphor,2,0.5
14,cat,Specific,Metaphor,2,0.4
14,fox,Vague,Metaphor,2,0.8
14,whale,Specific,Literal,2,0.5
14,duck,Vague,Metaphor,2,0.375
14,dolphin,Specific,Literal,2,0.5
14,goose,Specific,Literal,2,0.5
14,fish,Vague,Literal,2,0.5
14,lion,Vague,Literal,2,0.5
14,penguin,Vague,Metaphor,2,0.975
14,shark,Specific,Metaphor,2,0.875
14,horse,Vague,Literal,2,0.425
14,kangaroo,Specific,Literal,2,0.9
14,goat,Specific,Metaphor,2,0.5
14,sheep,Vague,Literal,2,0.75
14,bat,Specific,Metaphor,2,0.5
14,ox,Specific,Metaphor,2,0.875
14,monkey,Vague,Literal,2,0.5
14,pig,Vague,Literal,2,0.5
14,bird,Specific,Metaphor,2,0.6
14,rabbit,Vague,Literal,2,0.5
14,wolf,Vague,Metaphor,2,0.9
14,bee,Vague,Metaphor,2,0.5
14,dog,Specific,Metaphor,2,0.85
14,frog,Specific,Literal,2,0.5
14,elephant,Vague,Metaphor,2,0.375
14,tiger,Vague,Literal,2,0.5
14,zebra,Vague,Metaphor,2,0.825
14,buffalo,Vague,Metaphor,2,0.85
14,owl,Specific,Literal,2,0.5
14,cow,Specific,Literal,2,0.5
14,bear,Specific,Literal,2,0.5
14,ant,Specific,Metaphor,2,0.5
15,owl,Vague,Literal,2,0.5
15,tiger,Vague,Metaphor,2,0.725
15,goose,Vague,Literal,2,0.5
15,lion,Vague,Metaphor,2,0.725
15,rabbit,Specific,Metaphor,2,0.25
15,bee,Specific,Metaphor,2,0.5
15,sheep,Specific,Literal,2,0.275
15,pig,Vague,Literal,2,0.5
15,dolphin,Vague,Literal,2,0.5
15,duck,Vague,Metaphor,2,0.5
15,fox,Vague,Literal,2,0.725
15,buffalo,Vague,Literal,2,0.5
15,shark,Specific,Literal,2,0.725
15,ant,Vague,Metaphor,2,0.725
15,ox,Specific,Literal,2,0.5
15,bear,Specific,Literal,2,0.5
15,cow,Vague,Literal,2,0.5
