"age","gender","condition","sentenceID","funniness","workerID.anonym","punType"
35,"F",8,175,-1.057820475,84,"identical"
35,"F",8,183,-1.057820475,84,"identical"
35,"F",8,191,-1.057820475,84,"identical"
35,"F",8,199,-1.057820475,84,"identical"
35,"F",8,207,-1.057820475,84,"identical"
35,"F",8,217,-1.057820475,84,"identical"
35,"F",8,225,-1.057820475,84,"identical"
35,"F",8,233,-1.057820475,84,"identical"
55,"F",8,2,1.636395991,85,"identical"
55,"F",8,10,1.15704767,85,"identical"
55,"F",8,18,1.636395991,85,"identical"
55,"F",8,26,1.636395991,85,"identical"
55,"F",8,34,1.636395991,85,"identical"
55,"F",8,44,0.67769935,85,"identical"
55,"F",8,52,1.636395991,85,"identical"
55,"F",8,60,1.15704767,85,"identical"
55,"F",8,73,-0.760345612,85,"identical"
55,"F",8,81,-0.280997291,85,"identical"
55,"F",8,89,-0.760345612,85,"identical"
55,"F",8,97,0.67769935,85,"identical"
55,"F",8,105,1.636395991,85,"identical"
55,"F",8,111,-0.760345612,85,"identical"
55,"F",8,119,-0.760345612,85,"identical"
55,"F",8,127,-0.760345612,85,"identical"
55,"F",8,135,-0.280997291,85,"identical"
55,"F",8,143,-0.760345612,85,"identical"
55,"F",8,153,-0.760345612,85,"identical"
55,"F",8,161,-0.760345612,85,"identical"
55,"F",8,169,-0.760345612,85,"identical"
55,"F",8,175,-0.760345612,85,"identical"
55,"F",8,183,-0.760345612,85,"identical"
55,"F",8,191,-0.760345612,85,"identical"
55,"F",8,199,-0.760345612,85,"identical"
55,"F",8,207,-0.760345612,85,"identical"
55,"F",8,217,-0.760345612,85,"identical"
55,"F",8,225,-0.760345612,85,"identical"
55,"F",8,233,-0.760345612,85,"identical"
35,"F",8,2,1.890504114,86,"identical"
35,"F",8,10,1.006236061,86,"identical"
35,"F",8,18,1.890504114,86,"identical"
35,"F",8,26,1.890504114,86,"identical"
35,"F",8,34,1.890504114,86,"identical"
35,"F",8,44,1.006236061,86,"identical"
35,"F",8,52,1.006236061,86,"identical"
35,"F",8,60,1.006236061,86,"identical"
35,"F",8,73,-0.762300046,86,"identical"
35,"F",8,81,0.121968007,86,"identical"
35,"F",8,89,-0.762300046,86,"identical"
35,"F",8,97,0.121968007,86,"identical"
35,"F",8,105,0.121968007,86,"identical"
35,"F",8,111,0.121968007,86,"identical"
35,"F",8,119,-0.762300046,86,"identical"
35,"F",8,127,-0.762300046,86,"identical"
35,"F",8,135,-0.762300046,86,"identical"
35,"F",8,143,-0.762300046,86,"identical"
35,"F",8,153,-0.762300046,86,"identical"
35,"F",8,161,-0.762300046,86,"identical"
35,"F",8,169,-0.762300046,86,"identical"
35,"F",8,175,-0.762300046,86,"identical"
35,"F",8,183,0.121968007,86,"identical"
35,"F",8,191,-0.762300046,86,"identical"
35,"F",8,199,-0.762300046,86,"identical"
35,"F",8,207,-0.762300046,86,"identical"
35,"F",8,217,-0.762300046,86,"identical"
35,"F",8,225,-0.762300046,86,"identical"
35,"F",8,233,-0.762300046,86,"identical"
55,"M",8,2,2.149102134,87,"identical"
55,"M",8,10,-0.057055809,87,"identical"
55,"M",8,18,1.046023162,87,"identical"
55,"M",8,26,1.046023162,87,"identical"
55,"M",8,34,1.046023162,87,"identical"
55,"M",8,44,1.046023162,87,"identical"
55,"M",8,52,-0.057055809,87,"identical"
55,"M",8,60,2.149102134,87,"identical"
55,"M",8,73,-1.16013478,87,"identical"
55,"M",8,81,1.046023162,87,"identical"
55,"M",8,89,1.046023162,87,"identical"
55,"M",8,97,1.046023162,87,"identical"
55,"M",8,105,-0.057055809,87,"identical"
55,"M",8,111,-0.057055809,87,"identical"
55,"M",8,119,-1.16013478,87,"identical"
55,"M",8,127,-0.057055809,87,"identical"
55,"M",8,135,-0.057055809,87,"identical"
55,"M",8,143,-0.057055809,87,"identical"
55,"M",8,153,-1.16013478,87,"identical"
55,"M",8,161,-1.16013478,87,"identical"
55,"M",8,169,-1.16013478,87,"identical"
55,"M",8,175,-0.057055809,87,"identical"
55,"M",8,183,-1.16013478,87,"identical"
55,"M",8,191,-0.057055809,87,"identical"
55,"M",8,199,-1.16013478,87,"identical"
55,"M",8,207,-1.16013478,87,"identical"
55,"M",8,217,-1.16013478,87,"identical"
55,"M",8,225,-1.16013478,87,"identical"
55,"M",8,233,-1.16013478,87,"identical"
35,"F",8,2,1.884917004,88,"identical"
35,"F",8,10,1.884917004,88,"identical"
35,"F",8,18,2.59482081,88,"identical"
35,"F",8,26,1.884917004,88,"identical"
35,"F",8,34,1.175013197,88,"identical"
35,"F",8,44,1.175013197,88,"identical"
35,"F",8,52,-0.244794416,88,"identical"
35,"F",8,60,0.465109391,88,"identical"
35,"F",8,73,-0.244794416,88,"identical"
35,"F",8,81,-0.954698223,88,"identical"
35,"F",8,89,-0.244794416,88,"identical"
35,"F",8,97,-0.244794416,88,"identical"
35,"F",8,105,1.884917004,88,"identical"
35,"F",8,111,-0.244794416,88,"identical"
35,"F",8,119,-0.244794416,88,"identical"
35,"F",8,127,-0.244794416,88,"identical"
35,"F",8,135,-0.244794416,88,"identical"
35,"F",8,143,-0.244794416,88,"identical"
35,"F",8,153,-0.244794416,88,"identical"
35,"F",8,161,-0.954698223,88,"identical"
35,"F",8,169,-0.244794416,88,"identical"
35,"F",8,175,-0.244794416,88,"identical"
35,"F",8,183,-0.244794416,88,"identical"
35,"F",8,191,-0.244794416,88,"identical"
35,"F",8,199,-0.954698223,88,"identical"
35,"F",8,207,-0.954698223,88,"identical"
35,"F",8,217,-0.244794416,88,"identical"
35,"F",8,225,-0.244794416,88,"identical"
35,"F",8,233,-0.954698223,88,"identical"
35,"F",8,2,2.109168992,89,"identical"
35,"F",8,10,2.759870064,89,"identical"
35,"F",8,18,2.759870064,89,"identical"
35,"F",8,26,2.109168992,89,"identical"
35,"F",8,34,1.45846792,89,"identical"
35,"F",8,44,1.45846792,89,"identical"
35,"F",8,52,2.109168992,89,"identical"
35,"F",8,60,0.807766848,89,"identical"
35,"F",8,73,-0.493635296,89,"identical"
35,"F",8,81,-0.493635296,89,"identical"
35,"F",8,89,-0.493635296,89,"identical"
35,"F",8,97,0.157065776,89,"identical"
35,"F",8,105,2.759870064,89,"identical"
35,"F",8,111,-0.493635296,89,"identical"
35,"F",8,119,-0.493635296,89,"identical"
35,"F",8,127,-0.493635296,89,"identical"
35,"F",8,135,1.45846792,89,"identical"
35,"F",8,143,-0.493635296,89,"identical"
35,"F",8,153,-0.493635296,89,"identical"
35,"F",8,161,-0.493635296,89,"identical"
35,"F",8,169,-0.493635296,89,"identical"
35,"F",8,175,-0.493635296,89,"identical"
35,"F",8,183,-0.493635296,89,"identical"
35,"F",8,191,-0.493635296,89,"identical"
35,"F",8,199,-0.493635296,89,"identical"
35,"F",8,207,-0.493635296,89,"identical"
35,"F",8,217,-0.493635296,89,"identical"
35,"F",8,225,-0.493635296,89,"identical"
35,"F",8,233,-0.493635296,89,"identical"
35,"F",8,2,2.281766952,90,"identical"
35,"F",8,10,1.073159799,90,"identical"
35,"F",8,18,1.677463376,90,"identical"
35,"F",8,26,1.677463376,90,"identical"
35,"F",8,34,2.281766952,90,"identical"
35,"F",8,44,-0.73975093,90,"identical"
35,"F",8,52,1.073159799,90,"identical"
35,"F",8,60,0.468856223,90,"identical"
35,"F",8,73,-0.73975093,90,"identical"
35,"F",8,81,0.468856223,90,"identical"
35,"F",8,89,-0.135447353,90,"identical"
35,"F",8,97,1.073159799,90,"identical"
35,"F",8,105,0.468856223,90,"identical"
35,"F",8,111,-0.73975093,90,"identical"
35,"F",8,119,-0.135447353,90,"identical"
35,"F",8,127,-0.73975093,90,"identical"
35,"F",8,135,-0.73975093,90,"identical"
35,"F",8,143,-0.73975093,90,"identical"
35,"F",8,153,-0.73975093,90,"identical"
35,"F",8,161,-0.73975093,90,"identical"
35,"F",8,169,-0.73975093,90,"identical"
35,"F",8,175,-0.73975093,90,"identical"
35,"F",8,183,-0.73975093,90,"identical"
35,"F",8,191,-0.73975093,90,"identical"
35,"F",8,199,-0.73975093,90,"identical"
35,"F",8,207,-0.73975093,90,"identical"
35,"F",8,217,-0.135447353,90,"identical"
35,"F",8,225,-0.73975093,90,"identical"
35,"F",8,233,-0.135447353,90,"identical"
25,"M",8,2,2.031966075,91,"identical"
25,"M",8,10,2.031966075,91,"identical"
25,"M",8,18,1.521775459,91,"identical"
25,"M",8,26,-0.518987006,91,"identical"
25,"M",8,34,2.031966075,91,"identical"
25,"M",8,44,2.542156692,91,"identical"
25,"M",8,52,1.521775459,91,"identical"
25,"M",8,60,2.542156692,91,"identical"
25,"M",8,73,-0.518987006,91,"identical"
25,"M",8,81,-0.518987006,91,"identical"
25,"M",8,89,-0.518987006,91,"identical"
25,"M",8,97,1.521775459,91,"identical"
25,"M",8,105,-0.518987006,91,"identical"
25,"M",8,111,-0.518987006,91,"identical"
25,"M",8,119,-0.518987006,91,"identical"
25,"M",8,127,-0.518987006,91,"identical"
25,"M",8,135,-0.518987006,91,"identical"
25,"M",8,143,1.521775459,91,"identical"
25,"M",8,153,-0.518987006,91,"identical"
25,"M",8,161,-0.518987006,91,"identical"
25,"M",8,169,-0.518987006,91,"identical"
25,"M",8,175,-0.518987006,91,"identical"
25,"M",8,183,-0.518987006,91,"identical"
25,"M",8,191,-0.518987006,91,"identical"
25,"M",8,199,-0.518987006,91,"identical"
25,"M",8,207,-0.518987006,91,"identical"
25,"M",8,217,-0.518987006,91,"identical"
25,"M",8,225,-0.518987006,91,"identical"
25,"M",8,233,-0.518987006,91,"identical"
55,"F",8,2,2.422692719,92,"identical"
55,"F",8,10,1.679220879,92,"identical"
55,"F",8,18,2.422692719,92,"identical"
55,"F",8,26,0.1922772,92,"identical"
55,"F",8,34,0.1922772,92,"identical"
55,"F",8,44,2.422692719,92,"identical"
55,"F",8,52,0.1922772,92,"identical"
55,"F",8,60,1.679220879,92,"identical"
55,"F",8,73,-0.55119464,92,"identical"
55,"F",8,81,-0.55119464,92,"identical"
55,"F",8,89,-0.55119464,92,"identical"
55,"F",8,97,0.935749039,92,"identical"
55,"F",8,105,0.1922772,92,"identical"
55,"F",8,111,-0.55119464,92,"identical"
55,"F",8,119,-0.55119464,92,"identical"
55,"F",8,127,-0.55119464,92,"identical"
55,"F",8,135,0.1922772,92,"identical"
55,"F",8,143,-0.55119464,92,"identical"
55,"F",8,153,-0.55119464,92,"identical"
55,"F",8,161,-0.55119464,92,"identical"
55,"F",8,169,-0.55119464,92,"identical"
55,"F",8,175,-0.55119464,92,"identical"
55,"F",8,183,-0.55119464,92,"identical"
55,"F",8,191,-0.55119464,92,"identical"
55,"F",8,199,-0.55119464,92,"identical"
55,"F",8,207,-0.55119464,92,"identical"
55,"F",8,217,-0.55119464,92,"identical"
55,"F",8,225,-0.55119464,92,"identical"
55,"F",8,233,-0.55119464,92,"identical"
65,"F",8,2,2.400315852,93,"identical"
65,"F",8,10,0.950125025,93,"identical"
65,"F",8,18,2.400315852,93,"identical"
65,"F",8,26,0.950125025,93,"identical"
65,"F",8,34,0.225029611,93,"identical"
65,"F",8,44,-0.500065802,93,"identical"
65,"F",8,52,-0.500065802,93,"identical"
65,"F",8,60,1.675220438,93,"identical"
65,"F",8,73,-0.500065802,93,"identical"
65,"F",8,81,-0.500065802,93,"identical"
65,"F",8,89,-0.500065802,93,"identical"
65,"F",8,97,-0.500065802,93,"identical"
65,"F",8,105,2.400315852,93,"identical"
65,"F",8,111,-0.500065802,93,"identical"
65,"F",8,119,-0.500065802,93,"identical"
65,"F",8,127,-0.500065802,93,"identical"
65,"F",8,135,-0.500065802,93,"identical"
65,"F",8,143,-0.500065802,93,"identical"
65,"F",8,153,-0.500065802,93,"identical"
65,"F",8,161,-0.500065802,93,"identical"
65,"F",8,169,-0.500065802,93,"identical"
65,"F",8,175,-0.500065802,93,"identical"
65,"F",8,183,-0.500065802,93,"identical"
65,"F",8,191,-0.500065802,93,"identical"
65,"F",8,199,-0.500065802,93,"identical"
65,"F",8,207,-0.500065802,93,"identical"
65,"F",8,217,-0.500065802,93,"identical"
65,"F",8,225,-0.500065802,93,"identical"
65,"F",8,233,-0.500065802,93,"identical"
